,central_pressure,radius,mass
91,0.0006923207644011889,0.20936425217646612,2.601343882230043e-06
92,0.0007439085087069967,0.2170240207156249,2.8974373386765753e-06
93,0.0007993402737318187,0.22496395935228428,3.227230403725783e-06
94,0.0008589024936953902,0.23319431086978704,3.5945581676211346e-06
95,0.0009229029462409718,0.24172569186739964,4.003692089241271e-06
96,0.00099167234282398,0.25056910631857454,4.459389632729624e-06
97,0.0010655660376071969,0.2597359596461396,4.966949549152746e-06
98,0.001144965863692984,0.2692380733058622,5.532273444239337e-06
99,0.0012302821061809012,0.2790876999410904,6.161934347891233e-06
100,0.0013219556222461995,0.28929753887026427,6.863253067977505e-06
101,0.0014204601191942978,0.29988075221340627,7.644383221183937e-06
102,0.0015263046022627417,0.31085115532858193,8.514420166300868e-06
103,0.0016400360048192037,0.3222225494704723,9.483451451135088e-06
104,0.0017622420145466601,0.3340097494106674,1.0562753798024805e-05
105,0.0018935541102195628,0.34622794263970313,1.1764872928546275e-05
106,0.002034650824763014,0.35889287043743595,1.3103781639504447e-05
107,0.002186261251456286,0.3720208429992871,1.4595041187555665e-05
108,0.0023491688113983504,0.38562876488442227,1.625598257693755e-05
109,0.002524215301703199,0.39973415479523716,1.8105907431092073e-05
110,0.002712305245343275,0.4143551675357376,2.016631187700949e-05
111,0.0029144105651181243,0.4295106169013452,2.246113586164698e-05
112,0.0031315756059001982,0.4452199990664543,2.5017040710745594e-05
113,0.0033649225311093755,0.4615035170025929,2.7863718202599142e-05
114,0.003615657121301636,0.47838210604575954,3.103423477315344e-05
115,0.0038850750048350187,0.495877460783448,3.456541492111784e-05
116,0.004174568352808871,0.5140120624096519,3.8498268105739564e-05
117,0.004485633072871245,0.5328092024974435,4.2878462872708856e-05
118,0.004819876539067301,0.5522929939998217,4.775684635364214e-05
119,0.005179025897671376,0.5724884249756663,5.319004279243846e-05
120,0.005564936991921619,0.5934214390183697,5.9241132064648074e-05
121,0.00597960395177439,0.6151188505879949,6.598032649628498e-05
122,0.0064251694982316735,0.6376084581358147,7.348581827882971e-05
123,0.006903936015487503,0.6609190573355348,8.184467361007137e-05
124,0.007418377448106797,0.6850804761535887,9.115383788061239e-05
125,0.007971152084713157,0.7101231672549396,0.0001015210641235362
126,0.008565116294243356,0.7360799939066501,0.00011306689281338142
127,0.009203339285748038,0.7629836644327795,0.00012592496170657315
