,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density
0,900.0,5.0,109150.98501610148,206.68384855400373,0.2943305918957204,0.5746920676019496,0.0031612415237004445,0.00014082452151469735,109357.66886465548
1,900.0,41.355932203389834,109150.98501610148,287.96347744542845,0.29384151898346,11.617473364394652,0.003149177089784278,1.297874878654289,109438.94849354691
2,900.0,77.71186440677967,109150.98501610148,373.0055395315411,0.29334651653066507,12.891881536643602,0.003136965560799223,1.9442953552133018,109523.99055563302
3,900.0,114.0677966101695,109150.98501610148,460.60058114618124,0.2928484693649894,13.180760930939753,0.0031246858293112723,2.233156984693064,109611.58559724766
4,900.0,150.42372881355934,109150.98501610148,550.0748212333865,0.2923490280648174,13.19415528157808,0.0031123813522910535,2.3751595906248193,109701.05983733486
5,900.0,186.77966101694918,109150.98501610148,641.0072087605223,0.2918494002456631,13.111052919007552,0.003100079013193271,2.447556324145111,109791.992224862
6,900.0,223.135593220339,109150.98501610148,733.1137797853969,0.2913504248972073,12.992569637096228,0.003087796723300508,2.4834217925062583,109884.09879588688
7,900.0,259.49152542372883,109150.98501610148,826.1922803437997,0.2908524428659782,12.863026970261275,0.0030755470077158,2.4987333381354784,109977.17729644528
8,900.0,295.8474576271187,109150.98501610148,920.0926084742566,0.2903557280827561,12.732915739551867,0.0030633389425246253,2.501923650962022,110071.07762457573
9,900.0,332.2033898305085,109150.98501610148,1014.6997292985134,0.2898607018654878,12.606847890143543,0.0030511792843325998,2.4977398074645545,110165.6847454
10,900.0,368.55932203389835,109150.98501610148,1109.9231762901754,0.28936742723096087,12.486803667780435,0.003039073149334576,2.489002851645772,110260.90819239165
11,900.0,404.9152542372882,109150.98501610148,1205.6902782325299,0.28887613280810365,12.373459344501942,0.0030270244784902796,2.477444905826725,110356.67529433401
12,900.0,441.271186440678,109150.98501610148,1301.9416130516715,0.28838693553761335,12.266887011294822,0.003015036330311691,2.464168992008808,110452.92662915315
13,900.0,477.6271186440678,109150.98501610148,1398.6278541105967,0.2878999180749444,12.16685050811598,0.0030031110933672134,2.449890124444544,110549.61287021208
14,900.0,513.9830508474577,109150.98501610148,1495.7075206588556,0.2874151594211362,12.072993405979503,0.0029912506323041474,2.435085019552453,110646.69253676033
15,900.0,550.3389830508476,109150.98501610148,1593.1453344591077,0.2869327485743447,11.984886409943408,0.0029794564121535107,2.420067007567628,110744.13035056059
16,900.0,586.6949152542373,109150.98501610148,1690.9109941527481,0.2864525402881807,11.902098794950538,0.0029677295900510815,2.4050483829774976,110841.89601025422
17,900.0,623.0508474576271,109150.98501610148,1788.9782444753837,0.28597503367825455,11.824233293354009,0.0029560709423314293,2.3901766232133577,110939.96326057686
18,900.0,659.406779661017,109150.98501610148,1887.3241580008669,0.2854997024642514,11.75088809189571,0.0029444811750104455,2.375542760682719,111038.30917410234
19,900.0,695.7627118644068,109150.98501610148,1985.928572950609,0.28502689317079827,11.681713651054775,0.0029329607636070336,2.3612128633637695,111136.91358905208
20,900.0,732.1186440677967,109150.98501610148,2084.773647520704,0.28455648327226696,11.616374266860095,0.002921510039455265,2.3472235045166205,111235.75866362218
21,900.0,768.4745762711865,109150.98501610148,2183.843502504019,0.28408874752523827,11.554586302340445,0.0029101291845350353,2.333603710587554,111334.8285186055
22,900.0,804.8305084745764,109150.98501610148,2283.1239317243944,0.28362320696061705,11.496062690169444,0.0028988182895402404,2.3203605009763613,111434.10894782587
23,900.0,841.1864406779662,109150.98501610148,2382.6021651894857,0.28316011220027776,11.440567225262466,0.002887577367186766,2.307501641971711,111533.58718129096
24,900.0,877.542372881356,109150.98501610148,2482.266673685394,0.28269968346374197,11.387876476493876,0.002876406355266377,2.295025721293098,111633.25168978688
25,900.0,913.8983050847459,109150.98501610148,2582.107006280731,0.28224156045623666,11.337781304657977,0.0028653051096701756,2.2829250967250525,111733.0920223822
26,900.0,950.2542372881356,109150.98501610148,2682.1136542092995,0.2817858159755489,11.290109823583588,0.002854273450857516,2.2711966701416517,111833.09867031078
27,900.0,986.6101694915255,109150.98501610148,2782.27793607912,0.2813324528088286,11.244685593643831,0.002843311145425398,2.2598272570377747,111933.2629521806
28,900.0,1022.9661016949153,109150.98501610148,2882.591900460798,0.28088156346213944,11.20135766856777,0.0028324179238005316,2.2488064616159043,112033.57691656228
29,900.0,1059.322033898305,109150.98501610148,2983.0482427435554,0.28043299124528226,11.159989467692784,0.002821593468085856,2.2381235871863305,112134.03325884503
30,900.0,1095.6779661016951,109150.98501610148,3083.6402337849804,0.2799868786267985,11.120455979176915,0.0028108374587873424,2.2277677634399304,112234.62524988646
31,900.0,1132.033898305085,109150.98501610148,3184.361658372095,0.27954320299688723,11.082636956759625,0.0028001495220313,2.2177254224562946,112335.34667447358
32,900.0,1168.3898305084747,109150.98501610148,3285.206761893499,0.27910180090208103,11.046427717504146,0.00278952927765582,2.207985447598133,112436.19177799497
33,900.0,1204.7457627118645,109150.98501610148,3386.1702039219517,0.27866277238597026,11.011732631798521,0.002778976323493775,2.1985369755421975,112537.15522002343
34,900.0,1241.1016949152543,109150.98501610148,3487.2470176434513,0.27822611155313237,10.978462751386683,0.0027684902438520438,2.1893690194599937,112638.23203374493
35,900.0,1277.4576271186443,109150.98501610148,3588.432574257195,0.2777915046336401,10.946530326351576,0.0027580705935061054,2.1804684849635922,112739.41759035867
36,900.0,1313.813559322034,109150.98501610148,3689.7225516216886,0.2773593872435778,10.915860349158665,0.0027477169466622394,2.171825299716129,112840.70756772316
37,900.0,1350.1694915254238,109150.98501610148,3791.112906543955,0.2769295706653099,10.88638798671517,0.002737428845666208,2.163432033697995,112942.09792264544
38,900.0,1386.5254237288136,109150.98501610148,3892.5998502074376,0.27650157587531654,10.858042089475925,0.0027272057896898026,2.1552761684681396,113043.58486630891
39,900.0,1422.8813559322036,109150.98501610148,3994.1798263147366,0.2760763858771876,10.830763343036036,0.002717048495938631,2.14734877374481,113145.16484241621
40,900.0,1459.2372881355934,109150.98501610148,4095.8494915873266,0.2756531985492627,10.80449560586916,0.0027069541518830423,2.1396410083013255,113246.8345076888
41,900.0,1495.5932203389832,109150.98501610148,4197.605698318875,0.2752324230372218,10.779185812812397,0.0026969235329940347,2.132143741220917,113348.59071442035
42,900.0,1531.949152542373,109150.98501610148,4299.445478723836,0.2748137336576948,10.754789007752398,0.0026869560925096934,2.1248507986251512,113450.43049482531
43,900.0,1568.3050847457628,109150.98501610148,4401.366030860596,0.27439734471100236,10.731257152775532,0.0026770513859169444,2.117752984225469,113552.35104696207
44,900.0,1604.6610169491528,109150.98501610148,4503.364705939766,0.27398299388850156,10.708546353576157,0.0026672088653549313,2.1108422899394106,113654.34972204124
45,900.0,1641.0169491525426,109150.98501610148,4605.4389968546,0.27357067176022204,10.686618652563778,0.0026574280678666093,2.1041122952930524,113756.42401295608
46,900.0,1677.3728813559323,109150.98501610148,4707.586527792724,0.27316062353905635,10.665436621811308,0.0026477085184858245,2.0975559089477867,113858.5715438942
47,900.0,1713.7288135593221,109150.98501610148,4809.805044807099,0.27275258397652874,10.6449667734128,0.0026380497189537615,2.0911675910624226,113960.79006090858
48,900.0,1750.084745762712,109150.98501610148,4912.092407240172,0.27234658494286473,10.62517570840032,0.0026284511758109708,2.0849403982721566,114063.07742334165
49,900.0,1786.440677966102,109150.98501610148,5014.446579908672,0.27194261830799604,10.606033857590274,0.0026189124314443058,2.0788692456592206,114165.43159601015
50,900.0,1822.7966101694917,109150.98501610148,5116.865625968223,0.27154081258840185,10.587510507022406,0.0026094329822730893,2.072947432226309,114267.8506420697
51,900.0,1859.1525423728815,109150.98501610148,5219.34770038683,0.27114095129446747,10.569579272406852,0.002600012335486753,2.06716993027641,114370.33271648831
52,900.0,1895.5084745762713,109150.98501610148,5321.8910439649435,0.2707432039854681,10.552214496349094,0.0025906500373050773,2.0615314936641616,114472.87606006642
53,900.0,1931.8644067796613,109150.98501610148,5424.493977847152,0.2703407863474311,10.535392971260853,0.002581342911072596,2.056028366993436,114575.47899394862
54,900.0,1968.220338983051,109150.98501610148,5527.1548984770025,0.2699361321256477,10.51909102356677,0.0025720890881414963,2.050654568432855,114678.13991457848
55,900.0,2004.5762711864409,109150.98501610148,5629.872272951994,0.26955900114347425,10.503291873466326,0.0025629073672842374,2.045408396540731,114780.85728905347
56,900.0,2040.9322033898306,109150.98501610148,5732.644634740594,0.2691697980605994,10.487968358032873,0.002553773940013564,2.040281899304824,114883.62965084206
57,900.0,2077.2881355932204,109150.98501610148,5835.470579727407,0.26878226960025114,10.4731063253422,0.002544696368363853,2.035273647802405,114986.45559582888
58,900.0,2113.64406779661,109150.98501610148,5938.348762556267,0.26839629478315363,10.45868436353055,0.002535674206315421,2.03037800673877,115089.33377865775
