,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2
0,220.0,5.0,3036389.5761906286,206.68384855400373,0.006726639336857172,6.297838918781146,6.300702409448102e-07,0.18771368805083616
1,220.0,23.703703703703702,3036389.5761906286,247.9184994088165,0.006726291505375269,10.914432341190329,6.300129531903782e-07,1.0487002048051923
2,220.0,42.407407407407405,3036389.5761906286,290.3780166021019,0.006725939388631457,12.2873117581017,6.299549546626369e-07,1.587893137492479
3,220.0,61.11111111111111,3036389.5761906286,333.8019759139125,0.006725583921322001,12.855648743035921,6.29896399112357e-07,1.913420095230663
4,220.0,79.81481481481481,3036389.5761906286,378.01093485522347,0.006725225746318742,13.104745188775361,6.298373924854394e-07,2.118398684512233
5,220.0,98.5185185185185,3036389.5761906286,422.87503025168496,0.006724865328930565,13.20264023655356,6.297780115057928e-07,2.2522197167239106
6,220.0,117.22222222222221,3036389.5761906286,468.29668759876665,0.00672450301883929,13.22170516987698,6.297183138682378e-07,2.3417770842040024
7,220.0,135.92592592592592,3036389.5761906286,514.2003879802256,0.006724139086740969,13.197360091195199,6.296583442681615e-07,2.402542997063396
8,220.0,154.62962962962962,3036389.5761906286,560.5262617527371,0.006723773747281815,13.14846619110328,6.295981381741008e-07,2.4438961221827036
9,220.0,173.33333333333331,3036389.5761906286,607.2258929536727,0.006723407174077439,13.085686288112065,6.295377242968869e-07,2.4717704376693757
10,220.0,192.037037037037,3036389.5761906286,654.2594678818784,0.0067230395099196665,13.015304529716541,6.294771262669152e-07,2.4900654445427026
11,220.0,210.74074074074073,3036389.5761906286,701.593776224084,0.00672267087393235,12.941142206142533,6.294163638097891e-07,2.5014216662589424
12,220.0,229.44444444444443,3036389.5761906286,749.2007724490736,0.00672230136672287,12.86556904896832,6.293554535927745e-07,2.507674192455219
13,220.0,248.14814814814812,3036389.5761906286,797.0565167108119,0.006721931074176262,12.790070937128831,6.292944098485321e-07,2.5101274140018144
14,220.0,266.85185185185185,3036389.5761906286,845.140379628934,0.0067215600703053775,12.715594271162127,6.292332448440972e-07,2.5097288068907435
15,220.0,285.55555555555554,3036389.5761906286,893.4344347801562,0.006721188419429181,12.642699182634463,6.29171969239776e-07,2.5071705781158724
16,220.0,304.25925925925924,3036389.5761906286,941.9229874284144,0.006720816177863031,12.571756881749447,6.291105923680721e-07,2.5029781375603664
17,220.0,322.96296296296293,3036389.5761906286,990.5922039142445,0.006720443395248157,12.502944701148587,6.290491224534447e-07,2.497539164801988
18,220.0,341.66666666666663,3036389.5761906286,1039.4298166100175,0.006720070115610058,12.436361386753259,6.289875667875572e-07,2.4911542485467786
19,220.0,360.3703703703703,3036389.5761906286,1088.4248864216365,0.00671969637821041,12.372055089350786,6.289259318705515e-07,2.4840596985927332
20,220.0,379.074074074074,3036389.5761906286,1137.5676096854884,0.006719322218239533,12.309995349729071,6.288642235260539e-07,2.476430738367444
21,220.0,397.77777777777777,3036389.5761906286,1186.8491597203297,0.006718947667384622,12.250141119085383,6.288024469956326e-07,2.468408490898662
22,220.0,416.48148148148147,3036389.5761906286,1236.261555722934,0.006718572754299619,12.192439545383996,6.287406070169982e-07,2.4601060332740414
23,220.0,435.18518518518516,3036389.5761906286,1285.797553452166,0.006718197504996935,12.136815194260617,6.286787078892363e-07,2.4516099140712577
24,220.0,453.88888888888886,3036389.5761906286,1335.450553432708,0.006717821943176775,12.083185492171923,6.286167535275976e-07,2.4429883568735207
25,220.0,472.59259259259255,3036389.5761906286,1385.2145233641997,0.006717446090503322,12.031478696463935,6.285547475097944e-07,2.4342990172853747
26,220.0,491.29629629629625,3036389.5761906286,1435.0839321379747,0.006717069966843832,11.98160335282433,6.284926931153971e-07,2.4255837765746784
27,220.0,509.99999999999994,3036389.5761906286,1485.0536934070258,0.00671669359046892,11.933480433539271,6.284305933594882e-07,2.4168781390827
28,220.0,528.7037037037037,3036389.5761906286,1535.1191170711943,0.006716316978226698,11.887035912305853,6.283684510215973e-07,2.4082117063526813
29,220.0,547.4074074074074,3036389.5761906286,1585.2758673614903,0.006715940145908683,11.842188188349557,6.283062686706965e-07,2.399605068957311
30,220.0,566.1111111111111,3036389.5761906286,1635.519926458513,0.0067155631075174384,11.798863350730658,6.282440486868823e-07,2.391075687771898
31,220.0,584.8148148148148,3036389.5761906286,1685.8475627773037,0.006715185876674675,11.756991222047853,6.281817932802619e-07,2.382637446571644
32,220.0,603.5185185185185,3036389.5761906286,1736.255303207296,0.006714808465857417,11.716504745898398,6.281195045074841e-07,2.3743011279734514
33,220.0,622.2222222222222,3036389.5761906286,1786.7399087207293,0.006714430886701338,11.677339681784385,6.280571842862597e-07,2.3660748720171427
34,220.0,640.9259259259259,3036389.5761906286,1837.2983528630407,0.006714054088232168,11.639435001515384,6.27994772207736e-07,2.357964758685389
35,220.0,659.6296296296296,3036389.5761906286,1887.9278027196506,0.006713676213327542,11.602734951977336,6.279323939411832e-07,2.3499758870113023
36,220.0,678.3333333333333,3036389.5761906286,1938.6256020193523,0.0067132982005013355,11.567184533789224,6.278699892707744e-07,2.342111272328787
37,220.0,697.037037037037,3036389.5761906286,1989.3892560882696,0.00671292005871803,11.532732228196735,6.278075596726102e-07,2.3343729936541124
38,220.0,715.7407407407406,3036389.5761906286,2040.2164184125334,0.006712541796408647,11.499329261637477,6.277451065349116e-07,2.3267622052064665
39,220.0,734.4444444444443,3036389.5761906286,2091.10487860431,0.006712163421514126,11.466935760702146,6.276826311651723e-07,2.3192815850318795
40,220.0,753.148148148148,3036389.5761906286,2142.0525515961085,0.006711784941524019,11.435500201760338,6.276201347965763e-07,2.3119280915362133
41,220.0,771.8518518518518,3036389.5761906286,2193.0574679135257,0.006711406363511424,11.404983859324409,6.275576185937686e-07,2.3047019566966127
42,220.0,790.5555555555555,3036389.5761906286,2244.117764897727,0.006711027694164909,11.375348038396082,6.274950836580701e-07,2.2976022241066563
43,220.0,809.2592592592592,3036389.5761906286,2295.2316787667314,0.006710648939815257,11.346555160554754,6.274325310321757e-07,2.2906272629346693
44,220.0,827.9629629629629,3036389.5761906286,2346.3975374195534,0.006710270106463977,11.318572086313482,6.273699617044391e-07,2.283776080206901
45,220.0,846.6666666666666,3036389.5761906286,2397.613753899979,0.006709891199805082,11.291365199574768,6.273073766127403e-07,2.2770466401716005
46,220.0,865.3703703703703,3036389.5761906286,2448.878820447533,0.006709512225246753,11.264903461663904,6.272447766480128e-07,2.270437059376822
47,220.0,884.074074074074,3036389.5761906286,2500.1913030724354,0.006709133187930943,11.239157282985275,6.271821626574602e-07,2.2639452614470077
48,220.0,902.7777777777777,3036389.5761906286,2551.549836599198,0.00670875409275124,11.214098584935579,6.271195354474957e-07,2.2575690720559156
49,220.0,921.4814814814814,3036389.5761906286,2602.953120130338,0.006708374944584497,11.189700677672286,6.27056895786426e-07,2.2513062319311015
50,220.0,940.1851851851851,3036389.5761906286,2654.399912887462,0.006707995747444103,11.16594222171121,6.269942444069268e-07,2.245156034285295
51,220.0,958.8888888888888,3036389.5761906286,2705.889030392066,0.006707616505786685,11.14279654763115,6.269315820082918e-07,2.239114621436697
52,220.0,977.5925925925925,3036389.5761906286,2757.419340952724,0.006707237223662524,11.120237856296614,6.268689092585211e-07,2.233179364904778
53,220.0,996.2962962962962,3036389.5761906286,2808.989762429161,0.0067068579049428395,11.098246756905532,6.268062267962388e-07,2.227348492082339
54,220.0,1015.0,3036389.5761906286,2860.5992592469847,0.006706478553330545,11.076805985412587,6.267435352324583e-07,2.2216210907929517
