,central_pressure,radius,mass
75,0.0005985141977819911,0.061202922476366425,2.066565643349425e-07
76,0.0007146643467309882,0.06688047491050825,2.6966899734827625e-07
77,0.0008533550755874785,0.07308432207199232,3.5188920559449255e-07
78,0.0010189607028277062,0.0798632217838,4.591706436815689e-07
79,0.0012167044453240585,0.08727052052485595,5.991516559628738e-07
80,0.0014528231590906016,0.09536452577453224,7.817990493968675e-07
81,0.0017347640503013254,0.10420883057119265,1.0201141144602334e-06
82,0.002071419560864933,0.11387302038043051,1.3310624775250757e-06
83,0.002473407836868981,0.12443315179360681,1.7367811556256956e-06
84,0.002953407625894192,0.13597215155252945,2.266145259850785e-06
85,0.00352655816589135,0.14858077340657622,2.9568338691487434e-06
86,0.004210936678153115,0.1623582054714416,3.858009510758124e-06
87,0.005028128524553447,0.17741255506269127,5.033793473032818e-06
88,0.0060039080118669845,0.19386224618435333,6.5678644403352675e-06
89,0.007169051315799833,0.2118362963877437,8.569354589773946e-06
90,0.00856030716443128,0.23147586449018526,1.1180652613806889e-05
91,0.010221555896512387,0.25293503921712907,1.458749117768785e-05
92,0.012205193451427775,0.2763820895904971,1.9032139552981536e-05
93,0.014573783941992937,0.30200075028518336,2.4830596425980782e-05
94,0.017402032932386253,0.32999177502097865,3.239504288436831e-05
95,0.020779143658585363,0.36057374860627384,4.226285696729977e-05
96,0.024811630506719275,0.3939857562227415,5.513493337268308e-05
97,0.029626678486704954,0.4304884429010332,7.19250600246621e-05
98,0.035376154659279006,0.47036607255358687,9.382448583030355e-05
99,0.042241398037205856,0.5139286566747415,0.00012238598783044773
100,0.05043893903459164,0.5615138546900197,0.0001596328767651975
101,0.06022732885626661,0.6134895754947911,0.00020820143188767168
102,0.07191529422681203,0.6702562392095355,0.0002715251754032692
103,0.08587147466014194,0.732248780499478,0.0003540737700851454
104,0.10253604938402935,0.7999412650844451,0.0004616663924955098
105,0.12243462063385399,0.8738476498996279,0.0006018721775821453
106,0.1461947911959502,0.9545237614318957,0.0007845286388235391
107,0.17456595905780686,1.0425725169109379,0.0010224188581181232
108,0.20844295349023306,1.1386448385987156,0.00133213501887357
109,0.2488942580457158,1.2434423151301786,0.0017351934652833551
110,0.2971957106289506,1.3577164885803594,0.0022594502997051254
111,0.354870743542923,1.4822774045169582,0.0029409567583850767
112,0.42373843268530337,1.6179840723520929,0.0038262350815721565
113,0.5059708713713119,1.765749017307896,0.004975231418221053
114,0.6041616783587136,1.9265337489276346,0.0064649899709848
115,0.7214078008244704,2.101342985031033,0.008394235179727587
116,0.8614071923664749,2.29121573409151,0.010889021719068716
117,1.0285754468036885,2.497219320099516,0.01410975222444527
118,1.2281850664154992,2.7204091719753984,0.018259080328254008
119,1.466531757153576,2.961833456214771,0.02359208530346821
120,1.751132995792647,3.222481971160634,0.030427107329022048
121,2.0909651318465077,3.5032485537008338,0.03915805990596822
122,2.4967465024658866,3.804876607946351,0.05026718707589742
123,2.981275489788136,4.127898446247163,0.06433750160682367
124,3.559834183099237,4.472549405315525,0.08206261898195606
