,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,total_mass,radius
0,100.16688108444214,3.393775181244774,36206.31294285128,194.45694488110894,0.29723438535761176,3.708159952006652,0.0010949727637255945,0.035414652116069534,0.03650962487979513,3.708159952006652
1,117.89799630641937,3.6567928463596564,39290.208399386785,195.3508070326211,0.29721761301842353,3.807698541352162,0.0011866544076420556,0.03836720844021673,0.039553862847858785,3.807698541352162
2,138.6329710483551,3.9401943873849965,42616.81105117443,196.31443751034612,0.2971712527828888,3.9095046058828005,0.0012851009177552437,0.04155443457158771,0.04283953548934295,3.9095046058828005
3,162.91416883468628,4.245559555235837,46211.958328457724,197.35332045525502,0.2970956109393103,4.013064859209556,0.0013909661434447938,0.04497534920607382,0.046366315349518614,4.013064859209556
4,191.28395318984985,4.57459053156431,50089.905929469904,198.4733768293313,0.29699064799290686,4.118667440885461,0.0015045534864587889,0.04865478261352803,0.050159336099986816,4.118667440885461
5,224.49328899383545,4.929121417145064,54282.16323461657,199.6810000153032,0.29685615269736526,4.2256165300047535,0.001626649914860785,0.05258349745856148,0.054210147373422266,4.2256165300047535
6,263.2097005844116,5.311128455610629,58797.8502037432,200.98309441788342,0.2966920582348445,4.3346531030076045,0.0017573546383819526,0.05680456567174113,0.05856192031012308,4.3346531030076045
7,308.26759338378906,5.7227410495266335,63656.30910361325,202.38711732858974,0.29649807735299905,4.4459151412137885,0.0018970468018212666,0.061342689759118336,0.0632397365609396,4.4459151412137885
8,360.83513498306274,6.166253630213111,68898.67585560991,203.90112433852528,0.29627335866053,4.558409302750411,0.0020467084442732215,0.06617512136964507,0.06822182981391829,4.558409302750411
9,421.9136118888855,6.644138447477304,74534.71273450635,205.5338186080296,0.29601790725349497,4.672935674716386,0.0022063843204256427,0.0713541256546895,0.07356050997511514,4.672935674716386
10,493.0049538612366,7.1590593505509545,80607.69041737649,207.2946043273041,0.29573024323078806,4.788594405228308,0.0023770294198711696,0.07685750725120603,0.0792345366710772,4.788594405228308
11,575.4442095756531,7.713886637050865,87131.07567155157,209.1936447291912,0.29541033337196837,4.9060953447017965,0.002558705699886948,0.0827375749416518,0.08529628064153875,4.9060953447017965
12,671.0670709609985,8.311713052734019,94143.29673691411,211.24192504288544,0.29505693714664466,5.024900820959661,0.002752162388951654,0.08898765851815026,0.09173982090710191,5.024900820959661
