,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2
0,100000000.0,924,7788315803.8126335,2609.8781008298847,0.0018043522827284305,11.443538303743791,2.7344170598207535e-05,2.313765399015605
1,300401606.4257028,924,15345016955.483994,2609.8781008298847,0.0015827251412590128,11.582211293654154,3.5392407822426094e-05,2.3453822120373866
2,500803212.8514056,924,21092145859.370945,2609.8781008298847,0.0014846601497332198,11.66864730418504,3.946948238835764e-05,2.364151124885704
3,701204819.2771084,924,26041738280.248833,2609.8781008298847,0.001421628296002903,11.734861114598049,4.2215210711207104e-05,2.3780197958351623
4,901606425.7028112,924,30505441725.74867,2609.8781008298847,0.00137532617997772,11.789633905017185,4.427405342794801e-05,2.3891450493469897
5,1102008032.128514,924,34630830602.74048,2609.8781008298847,0.0013388230444697034,11.836852089298684,4.591083908810311e-05,2.3984753632855305
6,1302409638.5542169,924,38501791086.254776,2609.8781008298847,0.001308749728440064,11.878627500812401,4.7261471177502844e-05,2.406522192721289
7,1502811244.9799197,924,42172332480.71773,2609.8781008298847,0.0012832153268119968,11.916252427018119,4.8405258841479e-05,2.41359731581464
8,1703212851.4056225,924,45678861315.45647,2609.8781008298847,0.0012610536594361201,11.950590813866715,4.9392604972363726e-05,2.419907614896043
9,1903614457.8313253,924,49047725617.618965,2609.8781008298847,0.0012414949035322754,11.982243129663251,5.025759557595158e-05,2.4255969244767015
10,2104016064.257028,924,52299353078.29401,2609.8781008298847,0.0012240048035977908,12.01164857770238,5.1024361721044086e-05,2.430769322654601
11,2304417670.6827307,924,55448781257.639336,2609.8781008298847,0.001208197563603752,12.03914551562592,5.171059848507279e-05,2.4355051240248944
12,2504819277.1084337,924,58508719966.3684,2609.8781008298847,0.0011937865550535815,12.064994920729546,5.232967458026503e-05,2.4398659519504755
13,2705220883.534137,924,61488555943.11161,2609.8781008298847,0.0011805500294214757,12.089404492730363,5.2891939442685874e-05,2.443900651979141
14,2905622489.9598393,924,64396829127.18431,2609.8781008298847,0.0011683164737860267,12.11254213640084,5.34055707694747e-05,2.447648637353383
15,3106024096.385542,924,67240170802.85509,2609.8781008298847,0.0011569487942167584,12.134542048644553,5.387712747186147e-05,2.4511409562474764
16,3306425702.811245,924,70024336010.84457,2609.8781008298847,0.0011463359767147994,12.15552551232909,5.431196636410056e-05,2.4544059759526595
17,3506827309.236948,924,72754713530.78056,2609.8781008298847,0.0011363870075624478,12.175596506333402,5.4714498166259293e-05,2.457468355055288
18,3707228915.6626506,924,75435273917.43175,2609.8781008298847,0.001127026315511649,12.194829948918317,5.5088403792785455e-05,2.4603452245864794
19,3907630522.088353,924,78069640136.57939,2609.8781008298847,0.001118190368345483,12.213293423509324,5.543679375712108e-05,2.463051397775894
