,central_pressure,radius,mass
0,1e-06,0.0030435333315852993,1.9374510145091934e-11
1,1.0745142236928684e-06,0.0031726700393327205,2.1946734135571145e-11
2,1.1545808169182898e-06,0.0033058120433751945,2.4827241080484457e-11
3,1.240613510181634e-06,0.003443141957592068,2.8051606064629065e-11
4,1.333056862795703e-06,0.0035848464779121387,3.1659475436817865e-11
5,1.4323885600653753e-06,0.0037311168040727997,3.569503073946743e-11
6,1.5391218816451955e-06,0.003882149039625798,4.020750549343023e-11
7,1.653808353824694e-06,0.0040381445754292524,4.525176085138993e-11
8,1.7770405994467217e-06,0.004199310460980176,5.088892681941572e-11
9,1.9094554001852072e-06,0.004365859766897921,5.7187116498034384e-11
10,2.0517369870061637e-06,0.00453801194294102,6.422222170707018e-11
11,2.2046205758148726e-06,0.004715993173403521,7.207879924511644e-11
12,2.368896166559047e-06,0.00490003672730322,8.08510578753803e-11
13,2.545412625419206e-06,0.005090383314344263,9.064395789677945e-11
14,2.735082071180344e-06,0.005287282354898332,1.01574488468015e-10
15,2.93888458845063e-06,0.005490988858417211,1.137728359365132e-10
16,3.1578732920819703e-06,0.0057017687948248815,1.2738417933063212e-10
17,3.3931797689619006e-06,0.005919896261422991,1.425702090272709e-10
18,3.6460199252964434e-06,0.006145654635942651,1.5951105321400308e-10
19,3.917700269598645e-06,0.006379336966127611,1.7840737773323584e-10
20,4.20962466384913e-06,0.0066212463689611515,1.99482724993527e-10
21,4.523301577714199e-06,0.006871696440468787,2.229861191631589e-10
22,4.8603518833063e-06,0.007131011676853622,2.4919496795168223e-10
23,5.22251723076505e-06,0.0073995279077745234,2.784182947375951e-10
24,5.6116690479381365e-06,0.007677592742521634,3.1100033863933946e-10
25,6.029818210666545e-06,0.007965566029914944,3.4732456441322466e-10
26,6.479125433643496e-06,0.008263820332612092,3.878181288157861e-10
27,6.96191243554016e-06,0.008572743014722375,4.3295709751424665e-10
28,7.480673936092161e-06,0.008892730650824757,4.832710842880966e-10
29,8.038090547139543e-06,0.009224198309529542,5.393506949462895e-10
30,8.637042624232647e-06,0.009567574481679532,6.018536004632461e-10
31,9.280625150379557e-06,0.009923302990078516,6.715123844294268e-10
32,9.9721637288446e-06,0.010291843569126014,7.491430723319919e-10
33,1.0715231767637656e-05,0.010673672461368425,8.356546311513305e-10
34,1.1513668944492338e-05,0.01106928303546066,9.320595503818587e-10
35,1.2371601047747872e-05,0.011479186427496492,1.0394856279030064e-09
36,1.329346129565868e-05,0.011903912203977627,1.159189097258464e-09
37,1.428401324429591e-05,0.012344009047906371,1.2925692491276822e-09
38,1.534837540241327e-05,0.01280004546924584,1.441184717119837e-09
39,1.649204768047081e-05,0.013272613329384845,1.6067726301146331e-09
40,1.77209398104869e-05,0.013762317965006746,1.791265043228918e-09
41,1.9041401883573376e-05,0.014269794263128407,1.996816764450298e-09
42,2.046025716295177e-05,0.014795697689000258,2.225827067252718e-09
43,2.1984837342005566e-05,0.015340707491071399,2.4809684069016057e-09
44,2.3623020429559144e-05,0.015905527579113028,2.765217518585059e-09
45,2.5383271458148512e-05,0.016490887433998094,3.081890055357431e-09
46,2.7274686225637793e-05,0.017097543050299424,3.434679168780515e-09
47,2.930703829620782e-05,0.01772627791289479,3.827698480989754e-09
48,3.149082950358691e-05,0.018377904008930107,4.265529948043935e-09
49,3.383734421749117e-05,0.019053262876288352,4.7532771711636785e-09
50,3.635870765368589e-05,0.019753231423446774,5.296628583590089e-09
51,3.906794852897632e-05,0.020478704995092217,5.901909397782156e-09
52,4.197906638488593e-05,0.021230624490048536,6.576175290096249e-09
53,4.510710392790709e-05,0.022009960949110282,7.327281838134339e-09
54,4.8468224760128726e-05,0.022817720812756896,8.163978911850816e-09
55,5.207979690190118e-05,0.023654947218387613,9.096012468517977e-09
56,5.5960482538128595e-05,0.02452272134730697,1.0134237936625402e-08
57,6.013033445193556e-05,0.025422163820749275,1.129074650562469e-08
58,6.461089964401421e-05,0.026354436146320936,1.2579005789653739e-08
59,6.942533067308575e-05,0.02732074221644087,1.4014016500973674e-08
60,7.459850529281142e-05,0.028322337515424796,1.561249961313317e-08
61,8.015715500335375e-05,0.029360501511176113,1.739304352735308e-08
62,8.613000318185759e-05,0.030436581321427552,1.9376387172535852e-08
63,9.254791350561799e-05,0.03155196653820812,2.1585619156797534e-08
64,9.944404943488383e-05,0.03270809750050025,2.4046456327233827e-08
65,0.00010685404557939965,0.03390646715295979,2.678754292980953e-08
66,0.00011481619183419098,0.03514862297216537,2.984078381886258e-08
67,0.0001233716312360873,0.036436168963135056,3.3241715591764566e-08
68,0.0001325645725633672,0.03777076772852214,3.702991996461974e-08
69,0.00014244251877710355,0.03915415420808249,4.124952084255327e-08
70,0.00015305651248463624,0.04058809359586011,4.594956033887434e-08
71,0.0001644613996935669,0.042074447367681476,5.118476314185655e-08
72,0.00017671611321917575,0.04361513482472177,5.701605090656673e-08
73,0.00018988397720972366,0.04521214540944119,6.351127983882746e-08
74,0.00020403303436322074,0.04686754127136475,7.074602998997636e-08
75,0.00021923639752649646,0.04858345992767302,7.880448438938446e-08
76,0.00023557262749340468,0.05036211701877253,8.778040822370251e-08
77,0.0002531261389543652,0.05220580916479905,9.777823945790536e-08
78,0.00027198763669492287,0.05411693599470618,1.0891441870871301e-07
79,0.0002922545842973033,0.056097930260157795,1.2131831182894913e-07
80,0.0003140317077668988,0.058151366043228014,1.3513432515481124e-07
81,0.0003374315366860953,0.06027989468391195,1.5052320011454468e-07
82,0.0003625749856917513,0.06248626443814269,1.676639740492408e-07
83,0.0003895919792810254,0.06477332402000444,1.8675606254807804e-07
