,central_pressure,radius,mass
31,9.280625150379557e-06,0.002519480246619303,3.920566802326606e-11
32,9.9721637288446e-06,0.0026331112476057792,4.475288812541546e-11
33,1.0715231767637656e-05,0.0027499818119439633,5.098010353454642e-11
34,1.1513668944492338e-05,0.0028702625237133753,5.796611711384855e-11
35,1.2371601047747872e-05,0.002994126238129848,6.579880688058203e-11
36,1.329346129565868e-05,0.003121746792993255,7.45760337941264e-11
37,1.428401324429591e-05,0.0032533023041278566,8.44069615129707e-11
38,1.534837540241327e-05,0.0033889739107098387,9.54132266276763e-11
39,1.649204768047081e-05,0.003528946661891049,1.0773038856044895e-10
40,1.77209398104869e-05,0.0036734099487337065,1.2150951610739935e-10
41,1.9041401883573376e-05,0.0038225579120242676,1.3691895474545225e-10
42,2.046025716295177e-05,0.0039765898316556835,1.5414629526929187e-10
43,2.1984837342005566e-05,0.004135710502241956,1.7340056666740747e-10
44,2.3623020429559144e-05,0.004300130598809123,1.9491467875420995e-10
45,2.5383271458148512e-05,0.004470067035319962,2.1894814291417773e-10
46,2.7274686225637793e-05,0.004645743322852846,2.457901032318916e-10
47,2.930703829620782e-05,0.004827389919486634,2.75762711828549e-10
48,3.149082950358691e-05,0.005015244584650508,3.092248891081655e-10
49,3.383734421749117e-05,0.005209553590149697,3.4657668276073225e-10
50,3.635870765368589e-05,0.005410568818681405,3.882632980944163e-10
51,3.906794852897632e-05,0.005618552815066645,4.3478118955670367e-10
52,4.197906638488593e-05,0.005833776153500943,4.866832850938745e-10
53,4.510710392790709e-05,0.006056518538735082,5.44585567184556e-10
54,4.8468224760128726e-05,0.006287069192084459,6.091742540689248e-10
55,5.207979690190118e-05,0.006525727246774143,6.812137985689544e-10
56,5.5960482538128595e-05,0.006772802153496827,7.615557975645531e-10
57,6.013033445193556e-05,0.007028614097005399,8.51148915776644e-10
58,6.461089964401421e-05,0.007293494424534084,9.510499393027141e-10
59,6.942533067308575e-05,0.0075677860868278175,1.0624360874890726e-09
60,7.459850529281142e-05,0.007851844092554912,1.1866187263599982e-09
61,8.015715500335375e-05,0.008146035976872561,1.3250586431243194e-09
62,8.613000318185759e-05,0.008450742284919145,1.4793830594387308e-09
63,9.254791350561799e-05,0.00876635884228924,1.6514055823503553e-09
64,9.944404943488383e-05,0.009093290516078599,1.843143584249822e-09
65,0.00010685404557939965,0.009431961451434658,2.0568469678011074e-09
66,0.00011481619183419098,0.009782809408662262,2.2950210421884394e-09
67,0.0001233716312360873,0.010146287829956267,2.5604564770220883e-09
