,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density
0,10.0,173,11414.599934339769,606.390592084128,0.2742670478163538,13.093202442147991,0.00028996062225926454,2.4679196153303007,12020.990526423897
1,20842.916666666668,173,541887.1842781927,606.390592084128,0.2724198413406188,13.068771865286845,0.01199273864703066,2.1203494363241755,542493.5748702768
2,41675.833333333336,173,778481.4699133742,606.390592084128,0.26284809121738134,12.75585472998017,0.015181033002081085,1.868658642405015,779087.8605054583
3,62508.75,173,964888.5406590846,606.390592084128,0.2561242300965129,12.337497569783237,0.01715364870037695,1.6275416735190484,965494.9312511687
4,83341.66666666667,173,1125316.6344702132,606.390592084128,0.2508394009680678,11.826269150601366,0.018559284235975623,1.3909284092151253,1125923.0250622972
5,104174.58333333334,173,1269135.0930009286,606.390592084128,0.2464496212130928,11.219003162949024,0.01963333785887108,1.1580700123709662,1269741.4835930127
6,125007.5,173,1401160.6164426818,606.390592084128,0.2426797384220001,10.504082527989738,0.02048973765743484,0.9303009287624988,1401767.0070347658
7,145840.4166666667,173,1524237.4131306487,606.390592084128,0.23936795766568345,9.6614244049647,0.021192700621286628,0.7104886562846523,1524843.8037227327
8,166673.33333333334,173,1640232.9933155559,606.390592084128,0.23641063375487528,8.65921227411877,0.021782059051373464,0.5032209768605999,1640839.38390764
9,187506.25,173,1750463.7006903074,606.390592084128,0.23373662349101942,7.446943442711276,0.022284218354469584,0.31555877049673114,1751070.0912823915
10,208339.1666666667,173,1855841.1152455846,606.390592084128,0.23129490345876652,5.945411242182951,0.022717557302614853,0.15870239696977095,1856447.5058376687
11,229172.08333333334,173,1957095.0077702452,606.390592084128,0.22904746665879275,4.0815588031185275,0.02309539799752873,0.05096510573139556,1957701.3983623292
12,250005.0,173,2054753.1883802149,606.390592084128,0.22696508726557255,2.2675287639863484,0.023427673438656274,0.008762739785255685,2055359.578972299
13,270837.9166666667,173,2149283.6282632668,606.390592084128,0.2250248774924806,1.3402887591207575,0.0237219879271707,0.0018346354273987785,2149890.018855351
14,291670.8333333334,173,2241034.849973837,606.390592084128,0.22320858495785836,0.943958082489338,0.02398426220254985,0.0006523289012645419,2241641.240565921
15,312503.75,173,2330285.70571498,606.390592084128,0.221501208727201,0.7390886057563341,0.024219214886061935,0.0003189793988909266,2330892.0963070644
16,333336.6666666667,173,2417302.5834646616,606.390592084128,0.2198903596813749,0.6155192617558775,0.02443064833114809,0.00018769278231468568,2417908.974056746
17,354169.5833333334,173,2502280.340076754,606.390592084128,0.2183658874228587,0.5330682917688203,0.024621666465156834,0.00012413804893253975,2502886.730668838
18,375002.5,173,2585386.5793050667,606.390592084128,0.21691898559651165,0.47413334945638713,0.024794843875728664,8.887285113254503e-05,2585992.969897151
19,395835.4166666667,173,2666788.357812216,606.390592084128,0.21554215780339425,0.4298712401499967,0.024952328797620445,6.733115078038202e-05,2667394.7484043003
20,416668.3333333334,173,2746626.5645445324,606.390592084128,0.21422909154546854,0.39537142761899274,0.025095926101556584,5.320438010622776e-05,2747232.9551366167
21,437501.25,173,2825003.393937092,606.390592084128,0.21297425235385758,0.3676933031030919,0.025227172776636313,4.3422164881001015e-05,2825609.784529176
22,458334.1666666667,173,2902017.920733207,606.390592084128,0.21177275808490933,0.34496997476581737,0.02534738369092388,3.635127660489912e-05,2902624.311325291
23,479167.0833333334,173,2977769.219435963,606.390592084128,0.21062052181649316,0.32596001049344425,0.025457694347778084,3.106007973796832e-05,2978375.610028047
24,500000.0,173,3052348.9844221273,606.390592084128,0.20951349598165597,0.30980512121475223,0.02555908536814507,2.698607098873209e-05,3052955.3750142115
25,500000.0,173,3052348.9844221273,606.390592084128,0.20951349598165597,0.30980512121475223,0.02555908536814507,2.698607098873209e-05,3052955.3750142115
26,895833.3333333333,173,4312296.764594817,606.390592084128,0.19410446052798458,0.19007494868496588,0.02651472964562386,7.022093558162489e-06,4312903.155186901
27,1291666.6666666665,173,5394138.74631247,606.390592084128,0.18439181002285143,0.1546347710244388,0.026693761556191117,3.912390710494205e-06,5394745.136904554
28,1687500.0,173,6376674.745898354,606.390592084128,0.17738778770583585,0.13512706813239772,0.026626505476754273,2.65141593070644e-06,6377281.136490438
29,2083333.3333333333,173,7293579.618268308,606.390592084128,0.17196714009538042,0.12208009330176642,0.026463508124034706,1.972780904141128e-06,7294186.0088603925
30,2479166.6666666665,173,8162907.149336053,606.390592084128,0.167582027499266,0.11248578033132638,0.026261439792199602,1.5523296233665166e-06,8163513.539928137
31,2875000.0,173,8995744.538073326,606.390592084128,0.1639247062771834,0.10501275914210512,0.02604501855732413,1.2682789430566514e-06,8996350.928665409
32,3270833.333333333,173,9799360.343446964,606.390592084128,0.16080545328569004,0.09896101345618909,0.02582596690144341,1.0646759554919483e-06,9799966.734039048
33,3666666.6666666665,173,10578968.301531602,606.390592084128,0.15809899647577697,0.09392005962991444,0.02561005571622185,9.122893374965481e-07,10579574.692123685
34,4062500.0,173,11338379.074007323,606.390592084128,0.1557185542824657,0.08963015696217023,0.025400148315644303,7.944037437981466e-07,11338985.464599406
35,4458333.333333333,173,12080498.960302116,606.390592084128,0.15360163326923088,0.08591740151246008,0.0251975874004303,7.00794529498733e-07,12081105.3508942
36,4854166.666666666,173,12807541.587058192,606.390592084128,0.15170174196302122,0.08266011716236657,0.025002898348159847,6.248701972100358e-07,12808147.977650275
37,5250000.0,173,13521380.841814907,606.390592084128,0.14998336031038367,0.07977016591787105,0.024816162961423614,5.621993034353621e-07,13521987.23240699
38,5645833.333333333,173,14223374.040263506,606.390592084128,0.14841887609471052,0.0771818332708113,0.024637219098217287,5.096977512922297e-07,14223980.430855589
39,6041666.666666666,173,14914816.858253416,606.390592084128,0.14698630171983654,0.07484494459794284,0.024465774364768825,4.6515642251802895e-07,14915423.248845499
40,6437500.0,173,15596741.636474045,606.390592084128,0.14566797434197237,0.0727204276929274,0.02430148297784818,4.269536014688013e-07,15597348.027066128
41,6833333.333333333,173,16269949.128285043,606.390592084128,0.14444943304897148,0.0707772801466836,0.024143957968439978,3.9387334944163365e-07,16270555.518877126
42,7229166.666666666,173,16935232.031579893,606.390592084128,0.1433186797053665,0.06899056752881057,0.023992820221668116,3.649871482480316e-07,16935838.422171976
