,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density,mass_1__in_GeV,dimensionless_mass_1,central_density_1_in_GEV4,dimensionless_central_density_1
12,16107.382551255034,500.67,57339.36094328751,1730.01,1.8916711308390148,1.8599151620711367,0.28153699823042966,0.010518040047311236,59069.37094328751,3.139137530269291e+56,155.24319472517007,0.4399761282535309,5.431804052512727e-07
13,17449.664430442954,500.67,60365.42472144627,1730.01,1.87209389759832,1.7700068981306194,0.281619576756237,0.009225066321086444,62095.43472144627,3.140058280832043e+56,155.28872960777025,0.4631957073185885,5.71846552245171e-07
14,18791.946309630872,500.67,63327.93530441386,1730.01,1.8540520136366707,1.6939885981832208,0.28152741281455385,0.008201915752574743,65057.945304413865,3.1390306528822758e+56,155.2379092010909,0.4859276302901992,5.999106546792582e-07
15,20134.228188818794,500.67,66233.25632431077,1730.01,1.837301041512615,1.6283845847542242,0.2813012039954101,0.007371166580409616,67963.26632431077,3.1365084245488228e+56,155.11317469024644,0.5082207265619232,6.274329957554607e-07
16,21476.51006800671,500.67,69087.54165415895,1730.01,1.8216606997167109,1.5708705700983483,0.28097042469289574,0.006682969294302221,70817.55165415895,3.1328202353257875e+56,154.93077864285638,0.5301222160047432,6.54471871610794e-07
17,22818.79194719463,500.67,71895.3804501905,1730.01,1.806994864909788,1.5198161297445187,0.28055750547973535,0.0061035759222125945,73625.39045019049,3.1282161860990493e+56,154.70308957102094,0.5516673121117592,6.8107075569353e-07
18,24161.07382638255,500.67,74660.49036215137,1730.01,1.7931939989714087,1.4740315751779856,0.28007978773868625,0.005609220444777609,76390.50036215136,3.122889633286352e+56,154.4396697407198,0.5728845411363954,7.072648656004881e-07
19,25503.35570557047,500.67,77386.57809244769,1730.01,1.7801683874662442,1.43262262949268,0.27955090899598095,0.005182639275521092,79116.58809244768,3.116992635305188e+56,154.14803906284845,0.5938023453309962,7.330893152234521e-07
20,26845.63758475839,500.67,80076.94682577145,1730.01,1.7678429425657696,1.3949006826994494,0.27898177777086136,0.004810968686085422,81806.95682577144,3.1106468221451045e+56,153.83421263804195,0.6144460706775849,7.585753958982531e-07
21,28187.91946394631,500.67,82733.95696098502,1730.01,1.7561528471783494,1.3603239627802741,0.2783810853647785,0.004484412864846082,84463.96696098501,3.1039491018172808e+56,153.50298296395442,0.6348338289781683,7.837454678742819e-07
22,29530.201343134227,500.67,85359.83447663097,1730.01,1.7450431921014038,1.328459190379693,0.27775593878386506,0.0041953762225990865,87089.84447663097,3.0969787174400955e+56,153.15826893701472,0.6549827006013558,8.086206180263652e-07
23,30872.48322232215,500.67,87956.80535125195,1730.01,1.7344652616288954,1.2989543023876313,0.27711206700530244,0.003937874450522716,89686.81535125195,3.0897995471091224e+56,152.80322959040768,0.6749097659157571,8.332219332293298e-07
24,32214.765101510067,500.67,90527.00943576312,1730.01,1.724376728186515,1.2715198095552784,0.2764541739983885,0.003707128220634251,92257.01943576311,3.082464040082032e+56,152.44045875452247,0.6946314444158559,8.575696844640197e-07
25,33557.04698069799,500.67,93072.00218639607,1730.01,1.7147397076695943,1.2459148411438068,0.2757861212341221,0.003499273180049303,94802.01218639607,3.0750152517604615e+56,152.0720856951322,0.71415967142146,8.816786066931605e-07
26,34899.32885988591,500.67,95593.0962292148,1730.01,1.705520723670725,1.221936887950969,0.27511108367927045,0.0033111503921758774,97323.1062292148,3.0674885830238657e+56,151.6998611305694,0.7335045189690202,9.055611345296546e-07
27,36241.610739073825,500.67,98091.60339936025,1730.01,1.6966901260253873,1.1994141826683467,0.2744316817840768,0.0031401524867443807,99821.61339936024,3.0599132518924565e+56,151.3252300114798,0.75267605302608,9.292296950939259e-07
28,37583.89261826174,500.67,100568.83553197327,1730.01,1.688220364033172,1.1781998865286745,0.2737500867514845,0.0029841085018137686,102298.84553197326,3.0523134672790523e+56,150.94938956765353,0.7716843395601821,9.526967155063976e-07
29,38926.17449744966,500.67,103026.09573520599,1730.01,1.6800877965910437,1.1581675635177875,0.2730680948928991,0.002841196383053542,104756.10573520599,3.0447092580558256e+56,150.57333030876816,0.7905393775749786,9.75974540216023e-07
30,40268.45637663759,500.67,105464.44459020068,1730.01,1.672270035977286,1.139207622453466,0.2723871924656955,0.0027098756980005723,107194.45459020068,3.037117195992505e+56,150.1978717766405,0.8092493051169524,9.990732161937685e-07
31,41610.738255825505,500.67,107884.67436557128,1730.01,1.6647473390395098,1.121224462380315,0.27170861228810245,0.002588835281719438,109614.68436557127,3.0295510270123426e+56,149.82369376341723,0.8278202014180931,1.0220002486643124e-06
32,42953.02013501342,500.67,110287.56342932941,1730.01,1.6575014341491467,1.1041342193961485,0.27103336768527275,0.0024769522358547937,112017.57342932941,3.0220220496907914e+56,149.45135502988276,0.8462580390483504,1.044763011170803e-06
33,44295.30201420134,500.67,112673.89014948675,1730.01,1.6505153738286769,1.0878629677901073,0.27036229865072303,0.0023732595195383953,114403.90014948674,3.014539629955562e+56,149.08131875948337,0.8645687905776746,1.0673688772563884e-06
34,45637.58389338926,500.67,115044.43289405486,1730.01,1.6437744408573398,1.072345238167517,0.26969609271576916,0.0022769199240752947,116774.44289405485,3.0071114337808263e+56,148.7139640660073,0.8827584285760149,1.089825220464216e-06
35,46979.865772577185,500.67,117399.97003104548,1730.01,1.637264508441602,1.0575228080820924,0.2690353160136835,0.0021872051373831407,119129.98003104547,2.9997437735525715e+56,148.34960312276894,0.9008329256133222,1.1121394143374348e-06
36,48322.1476517651,500.67,119741.24789279819,1730.01,1.6309724099189356,1.0433436868393096,0.26838042829927516,0.0021034786657333332,121471.25789279818,2.992441775536918e+56,147.98848944460215,0.9187980084435704,1.1343185289426794e-06
37,49664.42953095302,500.67,122068.81281657546,1730.01,1.6248865693514296,1.029761234206089,0.2677317926046639,0.0020251818660004064,123798.82281657546,2.985209487542003e+56,147.63082321218104,0.9366578692194016,1.156367739777039e-06
38,51006.71141014094,500.67,124383.13410609525,1730.01,1.6189961765127576,1.0167335796466628,0.2670897187049629,0.0019518224553168335,126113.14410609525,2.9780503635603364e+56,147.27677523956734,0.9544161090000081,1.1782914925926025e-06
39,52348.99328932886,500.67,126684.68090280714,1730.01,1.6132910147692952,1.0042228281256849,0.26645442999904034,0.0018829649994589475,128414.69090280714,2.9709668944893e+56,146.92646871182808,0.9720763275994648,1.2000942316042776e-06
40,53691.27516851678,500.67,128973.92234816068,1730.01,1.6077614193193877,0.9921946997088668,0.2658261020962633,0.0018182230111356053,130703.93234816067,2.9639610383733358e+56,146.58000046227232,0.9896421248318471,1.2217804010269717e-06
41,55033.5570477047,500.67,131251.32758360537,1730.01,1.6023986924090952,0.9806180686237959,0.26520486621264494,0.0017572523190882493,132981.33758360537,2.957034258270991e+56,146.2374428451314,1.0071171005112294,1.2433544450755918e-06
42,56375.83892689262,500.67,133517.36575059078,1730.01,1.5971949716124143,0.9694645983334308,0.26459081615827684,0.0016997454757665357,135247.37575059079,2.950187600164787e+56,145.8988475885206,1.024504854451687,1.2648208079650457e-06
43,57718.12080608054,500.67,135772.50599056642,1730.01,1.5921427698511645,0.9587084226375181,0.2639840113623722,0.0016454270175314924,137502.51599056643,2.9434217266904504e+56,145.56424746248783,1.0418089864672948,1.2861839339102406e-06
44,59060.402685268455,500.67,138017.20561063083,1730.01,1.5872344779515737,0.9483258757705831,0.263384485589186,0.0015940494522494824,139747.21561063084,2.936737014319424e+56,145.23366108508625,1.059033005564838,1.3074481550183186e-06
45,60402.68456445637,500.67,140251.80617231154,1730.01,1.5824638429500515,0.938295251357204,0.2627922478157162,0.001545389811981856,141981.81617231155,2.930133563145236e+56,144.9070934063504,1.0761795326127042,1.3286167069292643e-06
46,61744.9664436443,500.67,142476.58377032797,1730.01,1.5778247630439435,0.9285965922687579,0.262207287112485,0.0014992467103442232,144206.59377032798,2.9236112513042076e+56,144.58453839962277,1.0932506861396611,1.3496922051106928e-06
47,63087.248322832216,500.67,144691.8137562341,1730.01,1.5733118853935355,0.9192117743730176,0.2616296679548567,0.001455437202323849,146421.8237562341,2.9171707976966524e+56,144.2660316174652,1.1102485789720227,1.3706772579901515e-06
48,64429.530202020134,500.67,146897.771481584,1730.01,1.5689187491015126,0.9101233382123627,0.2610591781726872,0.0014137969619823982,148627.781481584,2.9108098366254624e+56,143.95145606647642,1.1271753239361038,1.3915744739951898e-06
49,65771.81208120805,500.67,149094.73229793162,1730.01,1.5646407620268836,0.9013158103605456,0.2604958406279365,0.001374175013174732,150824.74229793163,2.904528623001492e+56,143.6408243530412,1.1440330338582179,1.4123864615533553e-06
50,67114.09396039597,500.67,151282.97155683115,1730.01,1.560473050202293,0.8927746514325969,0.2599395907710736,0.0013364342366823652,153012.98155683116,2.8983264370974706e+56,143.33410088370115,1.160823821564681,1.4331158290921987e-06
51,68456.37583958388,500.67,153462.76460983654,1730.01,1.55641093471719,0.884486370335981,0.2593903566487641,0.0013004494278822216,155192.77460983655,2.89220247663372e+56,143.0312459824437,1.177549799881806,1.4537651850392667e-06
52,69798.6577187718,500.67,155634.3868085018,1730.01,1.5524507178267712,0.8764384277163701,0.2588480594706655,0.0012661060414609674,157364.3968085018,2.886155863097921e+56,142.73221620324017,1.1942130816359082,1.474337137822109e-06
53,71140.93959795972,500.67,157798.11350438104,1730.01,1.548587556346929,0.8686191511506325,0.25831261517533927,0.0012332990927178616,159528.12350438104,2.880185659205033e+56,142.43696519351045,1.2108157796533023,1.4948342958682745e-06
54,72483.22147714764,500.67,159954.21379547773,1730.01,1.544818360570199,0.8610176590930154,0.2577839349309221,0.0012019321890909419,161684.22379547774,2.874290874479782e+56,142.14544397019958,1.2273599587755861,1.5152592083649212e-06
55,73825.50335633557,500.67,162102.89070463038,1730.01,1.5411391875993874,0.8536237922753738,0.25726192712234164,0.0011719166786624607,163832.9007046304,2.8684704874141096e+56,141.85760201555462,1.2438471768366974,1.535613798563824e-06
56,75167.78523552348,500.67,164244.30757297098,1730.01,1.5375468876539415,0.8464280497646403,0.2567464965607203,0.0011431708901554606,165974.317572971,2.8627234366520315e+56,141.5733868411796,1.2602786871850804,1.5558996138087413e-06
57,76510.0671147114,500.67,166378.62720091696,1730.01,1.534037816738181,0.8394215360274917,0.2562375460103414,0.0011156194705934362,168108.63720091697,2.8570486380153067e+56,141.2927448300245,1.276655739020171,1.5761181963211987e-06
58,77852.34899389932,500.67,168506.01238888563,1730.01,1.5306092524653034,0.8325959107428476,0.25573497645689974,0.001089192790334707,170236.02238888564,2.8514449874944323e+56,141.01562138430236,1.292979581541404,1.596271088322721e-06
59,79194.63087308724,500.67,170626.62593729433,1730.01,1.527258322710296,0.8259433456822463,0.2552386880587556,0.0010638264185239951,172356.63593729434,2.845911371855125e+56,140.74196145002304,1.3092514639482147,1.616359832034833e-06
60,80536.91275227517,500.67,172740.63064656037,1730.01,1.5239821445726554,0.8194564851693584,0.25474858009430706,0.0010394606514492386,174470.64064656038,2.840446668051524e+56,140.47170948797375,1.3254726354400375,1.6363859696790586e-06
61,81879.19463146308,500.67,174848.1893171011,1730.01,1.5207779557025627,0.8131284087029438,0.254264551636065,0.0010160400918617668,176578.1993171011,2.835049750742125e+56,140.20480984541277,1.341644345216308,1.6563510434769235e-06
62,83221.476510651,500.67,176949.46474933394,1730.01,1.5176437231817335,0.806952600235072,0.2537865023816933,0.000993513274234023,178679.47474933395,2.8297195015558806e+56,139.94120721431594,1.357767842476462,1.6762565956499533e-06
63,84563.75838983891,500.67,179044.6197436761,1730.01,1.514576543518447,0.8009229165564843,0.2533143321183848,0.0009718323227605475,180774.6297436761,2.8244548031199906e+56,139.68084633602652,1.3738443764199333,1.6961041684196708e-06
64,85906.04026902684,500.67,181133.817100545,1730.01,1.5115746572516562,0.7950335606031222,0.25284794122094173,0.0009509526494401313,182863.82710054502,2.8192545446135006e+56,139.42367227590339,1.3898751962461577,1.7158953040076022e-06
65,87248.32214821476,500.67,183217.21962035805,1730.01,1.5086354230832675,0.7892790573157152,0.25238723154273845,0.0009308326801466388,184947.22962035806,2.814117631701534e+56,139.1696309146094,1.4058615511545707,1.7356315446352724e-06
66,88590.60402740267,500.67,185294.98963760154,1730.01,1.5057572184889387,0.7836542294431894,0.25193210518672193,0.000911433604868425,187024.99963760155,2.8090429728319496e+56,138.91866827042506,1.4218046867694276,1.7553144281104044e-06
67,89932.8859065906,500.67,187367.26472723825,1730.01,1.5029379044671622,0.77815417779169,0.25148246586549033,0.0008927191560788009,189097.27472723825,2.8040294944002174e+56,138.67073124921365,1.437705658730318,1.7749452576917507e-06
68,91275.16778577851,500.67,189434.14582003842,1730.01,1.5001754884060972,0.7727742615772125,0.2510382184481465,0.0008746554056476981,191164.15582003843,2.7990761356968335e+56,138.42576739455035,1.4535652414987779,1.794524989504664e-06
