,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2
22,109150.98501610148,2455.7894736860526,0.28367347664976256,10.108141798431395,0.0028997614023578326,1.9138670317824344
23,109150.98501610148,2557.052631580737,0.28322396156842883,10.056743374758002,0.0028888424111307167,1.90468787598337
24,109150.98501610148,2658.3157894754213,0.2827769918090013,10.00764818659938,0.0028779984319902614,1.8956491978897907
25,109150.98501610148,2759.578947370105,0.28233225802767364,9.960707648629995,0.0028672284231369845,1.8867670790021736
26,109150.98501610148,2860.842105264789,0.2818906979080019,9.915782764740886,0.002856532400720319,1.8780523354142395
27,109150.98501610148,2962.105263159474,0.28145173466046386,9.8727462447242,0.0028459092523236483,1.8695120144210833
28,109150.98501610148,3063.368421054158,0.28101531142350106,9.83148087987213,0.0028353582771810026,1.8611502298028673
29,109150.98501610148,3164.631578948842,0.28058127827906,9.79187869514,0.0028248782916651294,1.8529688600494703
30,109150.98501610148,3265.8947368435265,0.28014803358012036,9.753840182858712,0.0028144686736727743,1.8449680858837936
31,109150.98501610148,3367.1578947382104,0.27972095836590855,9.717273583667648,0.002804130030353087,1.8371468058630944
32,109150.98501610148,3468.4210526328948,0.27929433979283924,9.682093988192275,0.0027938594484730765,1.8295029803365614
33,109150.98501610148,3569.684210527579,0.2788700685616862,9.648223859271306,0.0027836570450449757,1.8220338577159065
34,109150.98501610148,3670.947368422263,0.278448362060844,9.615590145460137,0.0027735224250871574,1.8147360710712137
35,109150.98501610148,3772.210526316947,0.2780287289154967,9.584125933386437,0.002763454386465053,1.8076059971633718
36,109150.98501610148,3873.4736842116313,0.27761137072295955,9.553769381815487,0.0027534517746648298,1.800639800045682
37,109150.98501610148,3974.736842106316,0.2771908515859605,9.52446238317898,0.002743515254947922,1.793833286901941
38,109150.98501610148,4076.0000000010004,0.2767839411902541,9.496151057129959,0.0027336448635732137,1.787182224403878
39,109150.98501610148,4177.263157895684,0.27637384863446485,9.468785278677105,0.0027238384137612736,1.7806823452739888
40,109150.98501610148,4278.526315790368,0.27596591419945365,9.442318393058672,0.002714095767965759,1.7743293769548
41,109150.98501610148,4379.789473685052,0.2755606609855966,9.416706805749731,0.002704417088196256,1.7681190838085823
42,109150.98501610148,4481.052631579737,0.2751569192930464,9.391909705866333,0.002694798870110405,1.7620472893440928
43,109150.98501610148,4582.315789474421,0.27475460718896655,9.367888916712346,0.002685240916387804,1.7561098956568362
44,109150.98501610148,4683.578947369106,0.2743500586167977,9.344608698922514,0.002675742864291673,1.7503028736612987
45,109150.98501610148,4784.84210526379,0.27395321949617735,9.322035737501514,0.0026663079292368326,1.7446223232913345
46,109150.98501610148,4886.1052631584735,0.2735637600920715,9.300138584583927,0.0026569384332055654,1.739064433743374
47,109150.98501610148,4987.368421053158,0.2731707082490868,9.27888747234644,0.002647623556998824,1.7336254721393298
48,109150.98501610148,5088.631578947842,0.27277934485195926,9.258254668198363,0.0026383657070381456,1.728301848167045
49,109150.98501610148,5189.894736842526,0.2723903139626532,9.23821405809692,0.0026291670528209377,1.7230900865263734
50,109150.98501610148,5291.157894737211,0.2720036495633897,9.218740876254866,0.00262002720368384,1.7179868558361633
51,109150.98501610148,5392.421052631895,0.27161807552172673,9.19981230385775,0.002610942478975233,1.7129887460895838
52,109150.98501610148,5493.684210526579,0.27123592765813653,9.181405525741187,0.002601917120052083,1.7080928213854318
53,109150.98501610148,5594.9473684212635,0.2708548274823346,9.163500355054614,0.002592946525491186,1.7032959688941713
54,109150.98501610148,5696.210526315947,0.27047556453682114,9.146077378250807,0.0025840307292483026,1.6985952876635466
55,109150.98501610148,5797.473684210632,0.27009848185363433,9.12911744635736,0.0025751702384103027,1.693987924444608
56,109150.98501610148,5898.736842105316,0.2697227667094498,9.112603031745877,0.002566362525593121,1.689471167990165
57,109150.98501610148,6000.0,0.2693490465297419,9.096517498620825,0.0025576098998115067,1.6850424027411233
