,central_pressure,radius,mass
57,3.2043187660562394e-05,0.009362532033219245,1.1096935895811472e-09
58,3.844002913853153e-05,0.010269257199400845,1.464333956212113e-09
59,4.611388404374566e-05,0.01126107668992902,1.9309130871455207e-09
60,5.531968495488117e-05,0.012346214773685076,2.544628685293689e-09
61,6.636325711805584e-05,0.013533671082114722,3.351735673069957e-09
62,7.96114782452063e-05,0.0148332848229086,4.413009932425167e-09
63,9.550446653201651e-05,0.016255830784167872,5.808318264896525e-09
64,0.00011457020179265742,0.01781310005866892,7.64260523374959e-09
65,0.00013744206543900045,0.019518004292400932,1.0053774774568892e-08
66,0.00016487988199868184,0.021384667155778782,1.3223013416107018e-08
67,0.0001977951611907681,0.02342856241041277,1.738841175739575e-08
68,0.00023728137912419606,0.025666629355464692,2.2862807598644445e-08
69,0.00028465030458848416,0.02811742347067404,3.005727974900797e-08
70,0.0003414755772297963,0.030801244330992256,3.951190529863429e-08
71,0.0004096449853197864,0.033740338514751514,5.1936369678382816e-08
72,0.0004914231798332119,0.036959062651512206,6.82631372492032e-08
73,0.0005895269082541389,0.040484103404786864,8.971749022824673e-08
74,0.0007072152674475761,0.04434465115307554,1.1790913061380398e-07
75,0.0008483979738806691,0.0485727052596709,1.5495328544587221e-07
76,0.0010177652480306213,0.05320331771551729,2.0362931625575457e-07
77,0.0012209436278598782,0.058274829898847934,2.675885301298668e-07
78,0.001464682887626742,0.06382927349875009,3.5162885534206045e-07
79,0.0017570802716477395,0.06991269157363135,4.620545944466322e-07
80,0.0021078494922652947,0.07657544293660869,6.07147604936403e-07
81,0.0025286434283827704,0.08387273678139849,7.977903621679248e-07
82,0.003033441244911524,0.09186505220796345,1.04828181408547e-06
83,0.003639012793597195,0.10061852285793109,1.3774053373114721e-06
84,0.004365475723051405,0.11020565914061231,1.8098421163459633e-06
85,0.005236963805700933,0.12070589120909199,2.3780208786619606e-06
86,0.006282428684095708,0.13220604664232202,3.1245374331151885e-06
87,0.0075366016713315585,0.14480133540710927,4.105360436269028e-06
88,0.009041147557490116,0.1585960442087376,5.394023345643924e-06
89,0.010846048752616001,0.17370412172004387,7.087103182493257e-06
90,0.013011265748745273,0.19025052340894155,9.311488187396664e-06
91,0.015608729063073755,0.20837209867713583,1.2233873152778793e-05
92,0.018724728836465216,0.22821827889002919,1.6073152423092485e-05
93,0.02246278147197892,0.24995292055058368,2.111688442395107e-05
94,0.026947068545807123,0.27375521857521673,2.7742711862375497e-05
95,0.03232656223443452,0.29982122095837604,3.644656710695558e-05
96,0.03877997430853626,0.328365495444876,4.787969345725235e-05
97,0.046521693103783866,0.3596221498847537,6.28969103930641e-05
98,0.055808905700235514,0.39384759809586123,8.262054510467611e-05
99,0.06695014191571723,0.4313217993323606,0.00010852350136448605
100,0.08031552395258239,0.4723504475485589,0.00014253841527008004
101,0.0963490622006209,0.5172674941026262,0.00018720080535297379
102,0.1155834056740986,0.5664365360323594,0.0002458349869660941
103,0.13865753710612852,0.6202543191386466,0.00032279936465788714
104,0.16633800054782252,0.6791525205559708,0.0004238041918598957
105,0.19954436667276118,0.7435993975540038,0.000556324770218242
106,0.23937978176782143,0.8141066837361606,0.0007301512404587389
107,0.2871676152761667,0.8912249922105977,0.0009580759782825085
108,0.3444954233577863,0.9755508348480748,0.0012568120160560802
109,0.41326768897784716,1.067727879717843,0.0016481683409392915
110,0.4957690905974983,1.1684476563692143,0.0021605610127395244
111,0.5947404013117673,1.2784501486523092,0.002830954110727137
112,0.7134695398742694,1.3985200878106132,0.0037073055044712384
113,0.8559007984082752,1.5294944422516779,0.004851775183006116
114,1.0267658754500182,1.6722466457916365,0.00634458479746931
115,1.2317410673634548,1.8276857050374098,0.008288968221655006
116,1.477635840171153,1.9967439687068345,0.010817196575286006
117,1.7726190463324474,2.1803611383605377,0.01409787464338365
118,2.1264903016000205,2.3794674456542846,0.0183447039968934
119,2.5510055373459264,2.594944875039142,0.02382635598378393
120,3.0602675435073055,2.827601553690238,0.030877830193712475
121,3.6711944763506312,3.0781179212036616,0.03991224001524046
122,4.404081895317189,3.3469885111351148,0.051432362543502336
123,5.283277000335145,3.6344504915429177,0.06604033676547051
124,6.337987468386957,3.9404016762667156,0.08444321646004431
125,7.603251759633666,4.264303421837901,0.1074508949948149
126,9.121103127565062,4.605080729603404,0.13596256501611384
127,10.941966002673206,4.961018826017104,0.1709367130887929
128,13.126331138810242,5.329669708449055,0.21334023735939261
129,15.746765172145942,5.707783300773114,0.2640737865106981
130,18.890321352138486,6.091272425198524,0.32387272778560655
131,22.661431531237504,6.475229934957911,0.39318816662285583
132,27.18537548789925,6.854025967003483,0.4720619143027515
133,32.61244283704403,7.221477364823365,0.5600113553045682
134,39.122925790481936,7.571103131361713,0.6559499293529972
135,46.93310863143802,7.896444133218465,0.7581647744359029
136,56.30245287908046,8.191433352992536,0.8643726260603474
137,67.54221684087814,8.450748295564122,0.9718481172960423
138,81.02579590231682,8.670144873927748,1.0776250507872054
139,97.20112706798996,8.846700228480664,1.178731901037575
140,116.60556984442256,8.97895018825595,1.27242900419252
141,139.8837578213652,9.06690559639078,1.356410532558877
142,167.809013997648,9.111951144270602,1.4289439150304686
143,201.30904128857924,9.116654380476003,1.488933935382486
144,241.4967416773853,9.08454766037447,1.535917506290194
145,289.70718785149114,9.019829899209144,1.570001310439664
146,347.5419755556839,8.92710579780017,1.5917631561455408
147,416.92243008849266,8.811148642824604,1.602135762772747
148,500.15343451094657,8.676700421902863,1.6022915909896887
149,600.0,8.528317234791542,1.593539337344023
