,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2
0,1241378.4348310675,228.000000003,0.24743429132662725,1.6268775462529523e-06,0.019466988997187743,2.8310373245735476e-21
1,1241378.4348310675,329.2631578976842,0.24738811065941543,0.1878700798286837,0.01945674745681304,6.46415467819367e-06
2,1241378.4348310675,430.52631579236845,0.2473457358963036,0.32178693577389883,0.019451104247020474,3.316892240629087e-05
3,1241378.4348310675,531.7894736870526,0.24732062200408877,0.7689083881077753,0.019445983467415016,0.00041707888901359596
4,1241378.4348310675,633.0526315817368,0.24729032071664647,4.6256233507074125,0.019440849384265685,0.08722514709397679
5,1241378.4348310675,734.3157894764211,0.247262684736516,7.828416088684057,0.01943575618485996,0.4408096703913062
6,1241378.4348310675,835.5789473711052,0.2472369202888163,9.27284996382341,0.01943071588902697,0.7635544158226591
7,1241378.4348310675,936.8421052657894,0.24721066269881015,10.067889960665651,0.0194256733378063,1.0146736994858745
8,1241378.4348310675,1038.1052631604737,0.2471831254227673,10.547399429571394,0.019420608634150762,1.207033420198106
9,1241378.4348310675,1139.3684210551578,0.24715334072326053,10.850763615847367,0.019415479908690247,1.355534282264645
10,1241378.4348310675,1240.6315789498422,0.24712689309609445,11.047135189780104,0.019410432973952958,1.4716010407897242
11,1241378.4348310675,1341.8947368445265,0.24710045135271258,11.17469932536507,0.019405402239477995,1.5634501561371024
12,1241378.4348310675,1443.1578947392104,0.2470719910190315,11.256143000161536,0.019400306596470508,1.636948534674189
13,1241378.4348310675,1544.4210526338948,0.2470445599105985,11.305696839892967,0.019395223976830182,1.6963237833172284
14,1241378.4348310675,1645.684210528579,0.2470180086992862,11.332677070530389,0.019390159145109862,1.7446726158433847
15,1241378.4348310675,1746.9473684232632,0.2469888022322316,11.343411345288182,0.01938508822921835,1.7842995576950893
16,1241378.4348310675,1848.2105263179474,0.2469619645686554,11.342254069800642,0.019380064128426144,1.8169417605151665
17,1241378.4348310675,1949.4736842126315,0.246934069289195,11.332333558184866,0.019374994569707652,1.8439333188301832
18,1241378.4348310675,2050.7368421073156,0.24690633815864052,11.31591184970938,0.01936992865922889,1.8663074414240708
19,1241378.4348310675,2152.000000002,0.24687864738859933,11.294652761884333,0.01936486710843042,1.884876346449149
20,1241378.4348310675,2253.2631578966843,0.24685076965747543,11.269799453160436,0.01935980776511224,1.9002850005735235
21,1241378.4348310675,2354.5263157913682,0.24682330252355864,11.242297430952782,0.0193547538712065,1.9130514767231739
22,1241378.4348310675,2455.7894736860526,0.2467954905252894,11.212863410176025,0.019349702284398848,1.9235947995850162
23,1241378.4348310675,2557.052631580737,0.24676799295197388,11.182046039331603,0.01934465479036868,1.932256940596577
24,1241378.4348310675,2658.3157894754213,0.2467405864440851,11.150271418842916,0.01933961106414509,1.9393193716382064
25,1241378.4348310675,2759.578947370105,0.2467131010982245,11.117872769302982,0.019334569447971853,1.9450152098287616
26,1241378.4348310675,2860.842105264789,0.24668561813146675,11.08510897167185,0.019329530555163413,1.949538845232928
27,1241378.4348310675,2962.105263159474,0.24665800364973034,11.052182956276434,0.019324492902880106,1.953053328579641
28,1241378.4348310675,3063.368421054158,0.24663063492510034,11.019253755726739,0.01931945978306201,1.9556962123015094
29,1241378.4348310675,3164.631578948842,0.24660324231570932,10.986446733553763,0.019314428808346686,1.957583943975177
30,1241378.4348310675,3265.8947368435265,0.2465755994337192,10.953859210418512,0.019309399467135866,1.958815984271107
31,1241378.4348310675,3367.1578947382104,0.24654818268643447,10.9215677150644,0.019304373366307217,1.9594772298242964
32,1241378.4348310675,3468.4210526328948,0.2465207795689473,10.889627339146289,0.01929934972391847,1.9596405721888253
33,1241378.4348310675,3569.684210527579,0.24649342400099927,10.858094289207504,0.019294328518415303,1.9593691577030696
34,1241378.4348310675,3670.947368422263,0.24646603631196695,10.826996034490925,0.019289309655021635,1.9587172757350606
35,1241378.4348310675,3772.210526316947,0.24643863152958048,10.796358200441503,0.019284293131563403,1.9577321904474534
36,1241378.4348310675,3873.4736842116313,0.24641140824465008,10.766199234901912,0.019279279327934017,1.956455060341234
37,1241378.4348310675,3974.736842106316,0.24638401674435312,10.736535808563264,0.019274267517128667,1.954921724012417
38,1241378.4348310675,4076.0000000010004,0.24635664109709698,10.707368588963375,0.019269258409676637,1.9531639297755428
39,1241378.4348310675,4177.263157895684,0.2463293021711485,10.678704386294934,0.0192642511773258,1.951209131605327
40,1241378.4348310675,4278.526315790368,0.2463019613159774,10.650544270192672,0.019259246272161766,1.949081619066938
41,1241378.4348310675,4379.789473685052,0.24627465563940643,10.622887000325253,0.019254243711814445,1.9468028200897043
42,1241378.4348310675,4481.052631579737,0.24624740459904562,10.595729548928306,0.01924924357104035,1.9443916850877008
43,1241378.4348310675,4582.315789474421,0.24622005832450483,10.569067339589758,0.019244245618892666,1.941864997751731
44,1241378.4348310675,4683.578947369106,0.24619280789299625,10.542895044868413,0.019239250074935512,1.9392376581053106
45,1241378.4348310675,4784.84210526379,0.24616553221960455,10.51720586046276,0.019234256868762338,1.9365229395865666
46,1241378.4348310675,4886.1052631584735,0.2461382897530983,10.49199118822804,0.01922926600955233,1.9337325467063569
47,1241378.4348310675,4987.368421053158,0.24611105936507782,10.467242704648795,0.019224277470087484,1.9308769443828515
48,1241378.4348310675,5088.631578947842,0.24608386061005294,10.44295163584316,0.019219291269101556,1.927965469317837
49,1241378.4348310675,5189.894736842526,0.24605663172144637,10.41910885685735,0.019214307389208443,1.925006460058635
