,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density,mass_1__in_GeV,dimensionless_mass_1,central_density_1_in_GEV4,dimensionless_central_density_1
0,"0,000001",1750,1.2902873802781691,5971.676978603365,0.005014326023145959,9.400299528670686,6.041327402392741e-13,1.6364544804208838,5972.967265983642,6.736080053667906e+44,3.331267194802366e-10,9.900627362601222e-06,1.2222996743952126e-11
1,1342.2818801879196,1750,13243.722742689708,5971.676978603365,1.8753961570714919,10.111089141188977,0.10036413292188981,1.5734635157003647,19215.399721293074,1.1190600820790715e+56,55.34209971885589,0.10162167418913282,1.2545885702362075e-07
2,2684.563759375839,1750,19516.260671564,5971.676978603365,1.9481639166616322,10.372401869341456,0.15098668270459825,1.4712640956414602,25487.937650167365,1.6835015121562706e+56,83.25603786125743,0.14975208420537153,1.8487911630292783e-07
3,4026.8456385637583,1750,24641.622061441925,5971.676978603365,1.9590046098591989,10.431808138586245,0.18156840121558587,1.3536095863691298,30613.29904004529,2.0244876735537825e+56,100.11919869508081,0.1890799843270525,2.334320794161142e-07
4,5369.127517751678,1750,29173.43538454907,5971.676978603365,1.9517831184894905,10.339966597184205,0.20192131902291505,1.221779140108597,35145.11236315243,2.251422707105503e+56,111.34206461411895,0.22385347407418346,2.7636231367183143e-07
5,6711.409396939598,1750,33325.641381278285,5971.676978603365,1.9379171949620844,10.116710896247183,0.2162734229683525,1.078517916290885,39297.31835988165,2.4114486660971307e+56,119.25600303614412,0.25571416258026763,3.156964970126761e-07
6,8053.691276127517,1750,37208.32788773057,5971.676978603365,1.921545111523317,9.771821521888548,0.2267919483213709,0.9279175528453645,43180.00486633393,2.528730223783286e+56,125.0560559239133,0.2855067753375099,3.524775004166789e-07
7,9395.973155315436,1750,40886.720494084766,5971.676978603365,1.9044212719865836,9.312436558549502,0.23471379677248544,0.7752741296014537,46858.39747268813,2.6170588340132128e+56,129.42426709832205,0.31373180105310594,3.87323211176674e-07
8,10738.255034503356,1750,44403.43931852173,5971.676978603365,1.8873531098163887,8.747837451331423,0.24079950246983678,0.6268992741578618,50375.11629712509,2.68491445253868e+56,132.78000506722918,0.34071627222749584,4.206373731203652e-07
9,12080.536913691276,1750,47788.12715485101,5971.676978603365,1.870722054939541,8.09394542680552,0.2455432546877062,0.4896338365105858,53759.804133454374,2.737807289767924e+56,135.3957722804745,0.36668764381372404,4.527007948317581e-07
10,13422.818792879196,1750,51061.89139520701,5971.676978603365,1.8547040804906356,7.377382743296732,0.2492800549534038,0.3698564281298322,57033.56837381037,2.7794726127304527e+56,137.45629297559805,0.39180787695882874,4.837134283442331e-07
