,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,central_density,mass_1__in_GeV,dimensionless_mass_1,central_density_1_in_GEV4,dimensionless_central_density_1
0,1e-06,2126,1.2902873802781691,5973.324619167384,0.0047796873341056706,10.361784216840963,5.232347081642107e-13,2.0020718084526608,5974.614906547662,5.83406699603095e+44,2.8851848317293233e-10,9.900627362601222e-06,1.2222996743952126e-11
1,1342.2818801879196,2126,13243.722742689708,5973.324619167384,1.820428242911956,10.978770521976363,0.0930774733669537,1.9961417000697985,19217.04736185709,1.0378138280415337e+56,51.32414003578393,0.10162167418913282,1.2545885702362075e-07
2,2684.563759375839,2126,19516.260671564,5973.324619167384,1.8989722237470752,11.286175217531598,0.14217732679670397,1.9558048589308477,25489.585290731382,1.5852771937832495e+56,78.39844343065536,0.14975208420537153,1.8487911630292783e-07
3,4026.8456385637583,2126,24641.622061441925,5973.324619167384,1.9145124138749414,11.468984449255748,0.17249568761105658,1.9062086392833617,30614.94668060931,1.923326916863281e+56,95.11638537517449,0.1890799843270525,2.334320794161142e-07
4,5369.127517751678,2126,29173.43538454907,5973.324619167384,1.9110944122203501,11.571471842030942,0.1930001834307949,1.848290955191729,35146.76000371645,2.151952045253363e+56,106.42283339903148,0.22385347407418346,2.7636231367183143e-07
5,6711.409396939598,2126,33325.641381278285,5973.324619167384,1.9003779064721626,11.613356315358018,0.207655543037841,1.7826613560657403,39298.96600044567,2.3153593048719273e+56,114.50399097172787,0.25571416258026763,3.156964970126761e-07
6,8053.691276127517,2126,37208.32788773057,5973.324619167384,1.886663118126233,11.605355380394794,0.21852828361071702,1.709996259445311,43181.65250689795,2.436590362259495e+56,120.49936277920074,0.2855067753375099,3.524775004166789e-07
7,9395.973155315436,2126,40886.720494084766,5973.324619167384,1.8718169171759957,11.553916394564494,0.22681280240087703,1.6310147761969942,46860.04511325215,2.528962746769779e+56,125.06755513696855,0.31373180105310594,3.87323211176674e-07
8,10738.255034503356,2126,44403.43931852173,5973.324619167384,1.8567273173704582,11.463142171911478,0.23325114709838607,1.5464596286459118,50376.76393768911,2.600750290147005e+56,128.61774287735602,0.34071627222749584,4.206373731203652e-07
9,12080.536913691276,2126,47788.12715485101,5973.324619167384,1.841832234745809,11.335725395139644,0.2383295341482976,1.4570973506653504,53761.451774018395,2.6573743057535184e+56,131.4180321275594,0.36668764381372404,4.527007948317581e-07
10,13422.818792879196,2126,51061.89139520701,5973.324619167384,1.8273509151291656,11.17346357441743,0.24238007145873133,1.3637275236192652,57035.21601437439,2.7025377967648546e+56,133.65155154553145,0.39180787695882874,4.837134283442331e-07
11,14765.100672067114,2126,54241.63208789134,5973.324619167384,1.8133886529174863,10.977573396013462,0.24563748264580124,1.2671929931232135,60214.95670705872,2.7388579315006838e+56,135.44773081288423,0.416206649037945,5.138353691826482e-07
12,16107.382551255034,2126,57339.36094328751,5973.324619167384,1.79998880352259,10.748918091001558,0.24827204675043682,1.168394571963037,63312.68556245489,2.7682333212673708e+56,136.90046402692928,0.4399761282535309,5.431804052512727e-07
13,17449.664430442954,2126,60365.42472144627,5973.324619167384,1.7871605806389246,10.488181251096018,0.25041045799580613,1.0682999995984972,66338.74934061365,2.7920766066532387e+56,138.07961204461063,0.4631957073185885,5.71846552245171e-07
14,18791.946309630872,2126,63327.93530441386,5973.324619167384,1.7748927334921027,10.196034428924888,0.25214840122848897,0.9679520562183439,69301.25992358125,2.811454673697652e+56,139.03793674576355,0.4859276302901992,5.999106546792582e-07
15,20134.228188818794,2126,66233.25632431077,5973.324619167384,1.763165193765311,9.873310840315249,0.25355973892255923,0.8684711103144005,72206.58094347815,2.827191088986536e+56,139.81616686770369,0.5082207265619232,6.274329957554607e-07
16,21476.51006800671,2126,69087.54165415895,5973.324619167384,1.751952941527932,9.52119897917814,0.2547021987711684,0.7710479191170483,75060.86627332633,2.8399295162985277e+56,140.44613421784982,0.5301222160047432,6.54471871610794e-07
17,22818.79194719463,2126,71895.3804501905,5973.324619167384,1.7412294405771036,9.141470033788135,0.2556214414393094,0.6769256444950518,77868.70506935788,2.8501790720483003e+56,140.95301668596898,0.5516673121117592,6.8107075569353e-07
18,24161.07382638255,2126,74660.49036215137,5973.324619167384,1.7309664477704039,8.73671866217581,0.25635407012969813,0.5873621862355622,80633.81498131875,2.858347881946134e+56,141.3569977582903,0.5728845411363954,7.072648656004881e-07
