,central_pressure,radius,mass
0,1e-13,47.54141499367365,0.0008301558621175071
1,1.0643879486981135e-13,47.25972160971283,0.0008458400556837825
2,1.1329217053337732e-13,46.97745914874613,0.0008618329533198591
3,1.2058682099757834e-13,46.696101091062125,0.0008781298360474045
4,1.28351159041639e-13,46.41566208245086,0.0008947192783629852
5,1.366154268853549e-13,46.13706330001704,0.0009116197918685392
6,1.4541181398302003e-13,45.860004313386966,0.000928846047855351
7,1.5477458240185834e-13,45.584755312741144,0.0009464074820415415
8,1.6474020027332046e-13,45.31163295974684,0.0009642955692388958
9,1.7534748383703596e-13,45.03954864207672,0.0009825115613159678
10,1.8663774863067832e-13,44.76143512491668,0.0010010742069159282
11,1.98654970414641e-13,44.49090036646763,0.0010199944506441036
12,2.114459564583242e-13,44.22630977013172,0.0010392722484044345
13,2.250605278551863e-13,43.96012586553985,0.0010589070915709095
14,2.395517135766954e-13,43.68648907947199,0.0010789127986084131
15,2.549759570210168e-13,43.427752627262585,0.0010993006858307137
16,2.7139333586093846e-13,43.16539666114719,0.0011200791543849293
17,2.8886779604736127e-13,42.904370136757365,0.0011412394736991895
18,3.0746740087979586e-13,42.6408854390382,0.001162798103962475
19,3.2726459611398645e-13,42.382998905240996,0.0011847701232428512
20,3.4833649213928265e-13,42.125902781648094,0.0012071628840307142
21,3.707651643248261e-13,41.871928606050886,0.0012299762677532567
22,3.946379727044206e-13,41.6169221643711,0.0012532080153935534
23,4.2004790224524037e-13,41.36357582943806,0.0012768814818415243
24,4.4709392502575525e-13,41.112516002757225,0.0013010117219330762
25,4.758813857335517e-13,40.86252631819247,0.0013255992588309996
26,5.065224119845509e-13,40.61104020003744,0.001350645041524814
27,5.391363510618546e-13,40.36370721719056,0.0013761561730410816
28,5.738502347753135e-13,40.11520277539827,0.0014021540111884803
29,6.107992742524267e-13,39.86997388496494,0.001428650770716651
30,6.501273865878342e-13,39.626663638223235,0.0014556437671281995
31,6.919877554026903e-13,39.38401151305301,0.0014831450086860544
32,7.365434274972815e-13,39.145472787322205,0.0015111621661546215
33,7.839679479209058e-13,38.90638859801662,0.0015397124025142068
34,8.344460359326025e-13,38.6684193944126,0.001568802252795727
35,8.88174304485575e-13,38.43242409587484,0.001598435906489049
36,9.45362026037771e-13,38.195792426859946,0.0016286327772865317
37,1.0062319476714356e-12,37.96169818810144,0.0016593934617549705
38,1.0710211586965069e-12,37.72915869663657,0.0016907419825552804
39,1.1399820141172469e-12,37.49736972730033,0.0017226870310025635
40,1.2133831175590003e-12,37.267233389501456,0.0017552294729199387
41,1.2915103674835463e-12,37.03833632754881,0.0017883846894378359
42,1.3746680707681528e-12,36.81113844576825,0.0018221692303496534
43,1.4631801279857073e-12,36.585162170683496,0.0018565922489098485
44,1.5573912950025502e-12,36.36069336202719,0.001891664879904948
45,1.6576685258080562e-12,36.1370734212509,0.001927395242979893
46,1.7644024018062628e-12,35.91494632514247,0.0019638028261802962
47,1.8780086531365926e-12,35.69414802686166,0.0020009009370428993
48,1.9989297779493566e-12,35.48824039670093,0.0020386985772089844
49,2.127636765943091e-12,35.25625184208244,0.002077209668670706
50,2.2646309328768548e-12,35.039335559799184,0.002116443580623462
51,2.410445873203081e-12,34.823517175226385,0.0021564163092747776
52,2.5656495384264603e-12,34.60909385151998,0.0021971485964708557
53,2.730846449284002e-12,34.39589668513325,0.002238652572961913
54,2.9066800503629137e-12,34.18407934623876,0.0022809393197128535
55,3.0938352163275106e-12,33.973436641596194,0.0023240174810984894
56,3.2930409195168233e-12,33.76386689269433,0.002367903380313023
57,3.505073069303447e-12,33.55556728972663,0.002412627836017368
58,3.7307575342728965e-12,33.348675674369225,0.0024582013470439584
59,3.97097335899476e-12,33.142886606106735,0.0025046292945352096
60,4.2266561879152724e-12,32.93903322912903,0.002551929423853565
61,4.498801909707325e-12,32.73495862700748,0.0026001181803597963
62,4.788470536272536e-12,32.532980912384076,0.002649225535336099
63,5.096790331504459e-12,32.33213743447002,0.0026992610261095803
64,5.424962205894408e-12,32.13230569886055,0.002750235319611154
65,5.7742643940967425e-12,31.933896056430942,0.0028021740165512983
66,6.1460574336731615e-12,31.736649981947945,0.0028550877814856727
67,6.5417894644081686e-12,31.54060314293434,0.0029090002937736345
68,6.963001868836341e-12,31.345549035343225,0.0029639301785339143
69,7.411335275951813e-12,31.15174001567516,0.0030198965549849423
70,7.888535951484317e-12,30.959245462824644,0.0030769263300245136
71,8.396462599631714e-12,30.767744571756896,0.003135021658585078
72,8.937093602742392e-12,30.577361048669957,0.0031942107155792836
73,9.512534727146007e-12,30.388103675478956,0.003254518471598752
74,1.0125027325146507e-11,30.200169421854877,0.0033159671258765717
75,1.0776957065124994e-11,30.013396141481785,0.0033785801007016215
76,1.1470863223756034e-11,29.827355621514034,0.003442367207077572
77,1.2209448576530315e-11,29.642699740809665,0.003507356874781766
78,1.299558992510815e-11,29.45923186510687,0.0035735704075276226
79,1.3832349302507733e-11,29.27672987113975,0.0036410313125998447
80,1.472298589977199e-11,29.095426532146405,0.003709770211925001
81,1.5670968760569492e-11,28.915109279794684,0.0037798038356668664
82,1.667999029317478e-11,28.73603787947326,0.0038511539809157748
83,1.7753980652456748e-11,28.55809531080606,0.0039238540611243045
84,1.8897123047894356e-11,28.381039771363252,0.0039979134276726
85,2.0113870037244114e-11,28.20508922324255,0.004073373604682544
86,2.140896086932271e-11,28.03014661791547,0.004150261262269436
87,2.2787439943456488e-11,27.856469771161603,0.004228598313372628
88,2.4254676457497106e-11,27.683787295423382,0.004308404862881622
89,2.5816385320931768e-11,27.512050738326387,0.004389712878502508
90,2.7478649414546654e-11,27.341358107662863,0.004472552787260038
91,2.9247943283343815e-11,27.17180435871282,0.004556969327311403
92,3.113115835499709e-11,27.003108492214874,0.0046429667546885565
93,3.3135629782071486e-11,26.836342449684135,0.004730583324541767
94,3.526916501255904e-11,26.669288911833203,0.00481984369689782
95,3.7540074200012994e-11,26.503542978571335,0.004910788563503742
96,3.99572025717268e-11,26.33904435904514,0.005003451962123462
97,4.2529964881035104e-11,26.17547724409071,0.005097857447273962
98,4.526838207792776e-11,26.0129647218988,0.005194048873461367
99,4.818312034080797e-11,25.85152048758012,0.005292040141324336
100,5.128553262142694e-11,25.690977482476363,0.0053918700467815136
101,5.4587702864810584e-11,25.531361139180817,0.005493584973537679
102,5.8102493076417875e-11,25.372743747859502,0.005597218885765546
103,6.184359341985475e-11,25.215231148582717,0.005702815609117675
104,6.582557554027908e-11,25.05851910037846,0.005810386023538755
105,7.006394932119037e-11,24.902785603112346,0.005919966511767504
106,7.45752232956704e-11,24.748116805826008,0.006031617124467927
107,7.937696894738206e-11,24.594276457759054,0.006145375174485814
108,8.448788915177785e-11,24.441469473967338,0.006261281311244029
109,8.992789102409441e-11,24.289351712262686,0.006379363280394679
110,9.571816345788296e-11,24.13843952430682,0.0064996505822950525
111,1.0188125965608677e-10,23.988380086910595,0.0066222034474941694
112,1.0844118497612206e-10,23.839142820495702,0.0067470583278775335
113,1.1542349043112677e-10,23.690884584689233,0.006874276173166419
114,1.2285537221156335e-10,23.54362254705232,0.007003889781392288
115,1.3076577761480914e-10,23.397150430584606,0.007135916757768015
116,1.3918551779533982e-10,23.251582804036687,0.007270426466088226
117,1.481473877746665e-10,23.10699262574806,0.00740746258866437
118,1.5768629417846126e-10,22.96316790357145,0.007547081500376137
119,1.6783939119841897e-10,22.8202672792697,0.007689329852483881
120,1.786462253084254e-10,22.678141177002388,0.007834237589069894
121,1.901488892986959e-10,22.536983772530384,0.007981863918530424
122,2.0239218622786277e-10,22.3978143969525,0.008132265691389239
123,2.1542380393160143e-10,22.257296336820392,0.008285482630395996
124,2.2929450076750184e-10,22.118743017663338,0.008441592958770002
125,2.440583033196783e-10,21.98102548131142,0.008600626444896951
126,2.597727168331744e-10,21.844050591514016,0.008762645487448416
127,2.7649894919779833e-10,21.708231315614082,0.008927698162510794
128,2.9430214935382726e-10,21.572976722854232,0.009095844956741603
129,3.1325166104816603e-10,21.43863301955105,0.009267143699884685
130,3.334212929293342e-10,21.3051383605306,0.009441659009259811
131,3.548896060333254e-10,21.17207705421692,0.009619454297613135
132,3.777402197800928e-10,21.04019859994051,0.009800572515196407
133,4.020621376725076e-10,20.90964674611579,0.0099850737934211
134,4.279500939664171e-10,20.77907580546283,0.01017302642740524
135,4.555049226620796e-10,20.649959986876382,0.010364503059956965
136,4.848339502541837e-10,20.522157050501256,0.010559579748198364
137,5.160514137702517e-10,20.39369865065526,0.010758304864091914
138,5.492789057256796e-10,20.26683802027982,0.010960733243519285
139,5.846458477285006e-10,20.13895397286705,0.011166947421946398
140,6.222899945786058e-10,20.015115240170463,0.011377017320957281
141,6.623579708248824e-10,19.888733848013583,0.011591029558915757
142,7.050058418701415e-10,19.765263506146823,0.011809061173112194
143,7.503997218483434e-10,19.64134405912867,0.012031145837368171
144,7.987164206417932e-10,19.518878081448573,0.01225736805083826
145,8.501441325584177e-10,19.39687900033922,0.012487806331959204
146,9.048831693515877e-10,19.27932806468674,0.012722568018938311
147,9.63146740437584e-10,19.159680910998173,0.01296173082755016
148,1.0251617833496345e-09,19.040653706366076,0.013205344774534913
149,1.0911698476632127e-09,18.922441768504328,0.01345349317170278
150,1.16142803583548e-09,18.805782630659937,0.013706238623931144
151,1.2362100046234057e-09,18.687329446818044,0.013963726209077225
