,central_pressure_1,central_pressure_2,central_density_1,central_density_2,radius_1,radius_2,mass_1,mass_2,total_mass,radius
0,1149.691150641229,0.12635169753586628,8190844.275132225,196.18563242118944,0.005777715592991385,0.26633974722411263,1.0341769801376656e-06,1.3903137445190234e-05,1.49373144253279e-05,0.26633974722411263
1,1322.0804078551737,0.1334311633395328,8907258.770209806,196.20079852318042,0.005701891860181098,0.27008845470647347,1.0783573176915946e-06,1.4498511210763734e-05,1.5576868528455327e-05,0.27008845470647347
2,1520.212002131666,0.14090729050226847,9685918.97723662,196.21681465100534,0.005626854218805629,0.2738643616946064,1.1243947903597111e-06,1.511514798215033e-05,1.623954277251004e-05,0.2738643616946064
3,1747.8312325105435,0.1488023038978339,10531917.540498216,196.23372846271735,0.0055526347426480315,0.27770861558203325,1.1723496516921119e-06,1.5760660358143162e-05,1.6933010009835275e-05,0.27770861558203325
4,2009.3164063200675,0.15713967365618206,11451116.59660483,196.25159029023447,0.005479233614433307,0.2816161738123109,1.2223037193202947e-06,1.6435376385963267e-05,1.7657680105283563e-05,0.2816161738123109
5,2309.784340558326,0.16594418493496765,12450119.1888923,196.2704532895686,0.005406630690809089,0.2855461743021459,1.2743554878257208e-06,1.7133119583457797e-05,1.840747507128352e-05,0.2855461743021459
6,2654.9321098211294,0.1752420116003428,13535526.278645921,196.29037359951843,0.005334848150511735,0.28953406725059777,1.3285763969829032e-06,1.7861049414922618e-05,1.918962581190552e-05,0.28953406725059777
7,3051.3535504462197,0.18506079403607678,14714723.83386806,196.3114105093074,0.005263889789525859,0.2935870399356193,1.385053085830202e-06,1.8621693139321022e-05,2.0006746225151222e-05,0.2935870399356193
8,3506.6975125853787,0.19542972131230796,15995910.78073971,196.3336266356726,0.005193745085110773,0.297684292760668,1.4438871188014112e-06,1.941229424526334e-05,2.0856181364064752e-05,0.297684292760668
9,4029.6678602044267,0.20637961795819854,17387782.937111992,196.35708810994169,0.005124416541229466,0.3018311770450195,1.505173105731449e-06,2.0234943432704825e-05,2.1740116538436275e-05,0.3018311770450195
10,4630.181723155329,0.21794303559644645,18899720.037207477,196.3818647756642,0.005055912191612826,0.3060502232485398,1.5690025093670662e-06,2.109543179686086e-05,2.266443430622793e-05,0.3060502232485398
11,5319.844253392512,0.23015434971206658,20542492.270125575,196.40803039739805,0.004988215280694841,0.3103061047193408,1.6354935983008794e-06,2.1987806465544435e-05,2.3623300063845313e-05,0.3103061047193408
12,6111.737622210057,0.24304986184310967,22326942.607839566,196.4356628812841,0.0049213316192906215,0.31462088523830367,1.7047457951352101e-06,2.2917869373993915e-05,2.4622615169129123e-05,0.31462088523830367
13,7020.948527148721,0.2566679074971121,24265181.116663624,196.4648445080807,0.004855257901522362,0.31899557101529286,1.7768717621385508e-06,2.388725349786529e-05,2.5664125260003843e-05,0.31899557101529286
14,8064.779194758739,0.2710489701140874,26370596.11868753,196.49566217936774,0.00478999082364534,0.3234326585351085,1.8519875686903907e-06,2.489800523079531e-05,2.6749992799485703e-05,0.3234326585351085
15,9263.063884744042,0.286235801414846,28657438.662676714,196.52820767766988,0.004725526946200412,0.3279358558133009,1.9302133757542274e-06,2.5952569192516733e-05,2.788278256827096e-05,0.3279358558133009
16,10638.801898250676,0.3022735484924131,31141577.941926215,196.56257794129465,0.0046618508128386926,0.3324725978882794,2.011688165566655e-06,2.7044685487285072e-05,2.9056373652851726e-05,0.3324725978882794
17,12217.73557234119,0.3192098880243572,33839268.55459213,196.59887535472407,0.004598974796910715,0.337101839513198,2.096519349718274e-06,2.819022059997047e-05,3.0286739949688745e-05,0.337101839513198
18,14030.249304859899,0.33709516800501704,36769622.16418273,196.63720805545083,0.004536876044622642,0.3417659718886742,2.1848659527439014e-06,2.9376653872933955e-05,3.1561519825677855e-05,0.3417659718886742
19,16110.525543381664,0.3559825574189604,39952138.14115588,196.67769025819788,0.004475556014000307,0.3464908396900371,2.2768595787469715e-06,3.061201515822277e-05,3.288887473696974e-05,0.3464908396900371
20,18498.021804551536,0.3759282043006247,43408470.31283084,196.72044259751937,0.004415007644321277,0.3512731977615055,2.3726479506352824e-06,3.1897194817400184e-05,3.4269842768035466e-05,0.3512731977615055
21,21237.68167684757,0.39699140265001387,47161872.96372997,196.7655924898354,0.0043552298616434445,0.3561383035796528,2.4723726268742835e-06,3.324101913086782e-05,3.57133917577421e-05,0.3561383035796528
22,24381.622842683282,0.41923476870065635,51238165.2476095,196.81327451601794,0.004296208612281798,0.36105641993276544,2.5762035342828026e-06,3.46373241679585e-05,3.7213527702241304e-05,0.36105641993276544
